Height,2013/05/15 00:24:38,2013/05/15 00:25:38,2013/05/15 00:26:38,2013/05/15 00:27:38,2013/05/15 00:28:38,2013/05/15 00:29:38,2013/05/15 00:30:38,2013/05/15 00:31:38,2013/05/15 00:32:38,2013/05/15 00:33:38,2013/05/15 00:34:38,2013/05/15 00:35:38,2013/05/15 00:36:38,2013/05/15 00:37:38,2013/05/15 00:38:38,2013/05/15 00:39:38,2013/05/15 00:40:38,2013/05/15 00:41:38,2013/05/15 00:42:38,2013/05/15 00:43:38,2013/05/15 00:44:37,2013/05/15 00:45:38,2013/05/15 00:46:38,2013/05/15 00:47:37,2013/05/15 00:48:38,2013/05/15 00:49:37,2013/05/15 01:05:38,2013/05/15 01:06:37,2013/05/15 01:07:38,2013/05/15 01:08:37,2013/05/15 01:09:38,2013/05/15 01:10:38,2013/05/15 01:11:37,2013/05/15 01:12:38,2013/05/15 01:13:38,2013/05/15 01:14:37,2013/05/15 01:15:37,2013/05/15 01:16:38,2013/05/15 01:17:38,2013/05/15 01:18:38,2013/05/15 01:19:38,2013/05/15 01:20:38,2013/05/15 01:21:38,2013/05/15 01:22:38,2013/05/15 01:23:38,2013/05/15 01:24:38,2013/05/15 01:25:38,2013/05/15 01:26:38,2013/05/15 01:27:37,2013/05/15 01:28:37,2013/05/15 01:29:38,2013/05/15 01:30:38,2013/05/15 01:49:38,2013/05/15 01:50:38,2013/05/15 01:51:38,2013/05/15 01:52:38,2013/05/15 01:53:38,2013/05/15 01:54:37,2013/05/15 01:55:38,2013/05/15 01:56:38,2013/05/15 01:57:38,2013/05/15 01:58:38,2013/05/15 01:59:38,2013/05/15 02:00:38,2013/05/15 02:01:37,2013/05/15 02:02:38,2013/05/15 02:03:38,2013/05/15 02:04:38,2013/05/15 02:05:38,2013/05/15 02:06:38,2013/05/15 02:07:38,2013/05/15 02:08:38,2013/05/15 02:09:38,2013/05/15 02:10:38,2013/05/15 02:11:38,2013/05/15 02:12:38,2013/05/15 02:13:38,2013/05/15 02:14:38,2013/05/15 02:32:38,2013/05/15 02:33:38,2013/05/15 02:34:38,2013/05/15 02:35:38,2013/05/15 02:36:38,2013/05/15 02:37:38,2013/05/15 02:38:38,2013/05/15 02:39:38,2013/05/15 02:40:38,2013/05/15 02:41:37,2013/05/15 02:42:38,2013/05/15 02:43:38,2013/05/15 02:44:38,2013/05/15 02:45:38,2013/05/15 02:46:38,2013/05/15 02:47:38,2013/05/15 02:48:38,2013/05/15 02:49:38,2013/05/15 02:50:38,2013/05/15 02:51:38,2013/05/15 02:52:38,2013/05/15 02:53:38,2013/05/15 02:54:38,2013/05/15 02:55:38,2013/05/15 02:56:38,2013/05/15 02:57:38,2013/05/15 03:13:38,2013/05/15 03:14:38,2013/05/15 03:15:37,2013/05/15 03:16:38,2013/05/15 03:17:38,2013/05/15 03:18:38,2013/05/15 03:19:38,2013/05/15 03:20:38,2013/05/15 03:21:38,2013/05/15 03:22:38,2013/05/15 03:23:37,2013/05/15 03:24:38,2013/05/15 03:25:38,2013/05/15 03:26:38,2013/05/15 03:27:37,2013/05/15 03:28:38,2013/05/15 03:29:38,2013/05/15 03:30:37,2013/05/15 03:31:38,2013/05/15 03:32:38,2013/05/15 03:33:38,2013/05/15 03:34:38,2013/05/15 03:35:38,2013/05/15 03:36:38,2013/05/15 03:37:38,2013/05/15 03:38:38,2013/05/15 03:56:38,2013/05/15 03:57:38,2013/05/15 03:58:38,2013/05/15 03:59:38,2013/05/15 04:00:38,2013/05/15 04:01:38,2013/05/15 04:02:38,2013/05/15 04:03:38,2013/05/15 04:04:38,2013/05/15 04:05:38,2013/05/15 04:06:38,2013/05/15 04:07:38,2013/05/15 04:08:38,2013/05/15 04:09:38,2013/05/15 04:10:38,2013/05/15 04:11:38,2013/05/15 04:12:38,2013/05/15 04:13:38,2013/05/15 04:14:38,2013/05/15 04:15:38,2013/05/15 04:16:38,2013/05/15 04:17:38,2013/05/15 04:18:37,2013/05/15 04:19:38,2013/05/15 04:20:38,2013/05/15 04:21:38,2013/05/15 04:37:37,2013/05/15 04:38:38,2013/05/15 04:39:38,2013/05/15 04:40:37,2013/05/15 04:41:37,2013/05/15 04:42:38,2013/05/15 04:43:38,2013/05/15 04:44:38,2013/05/15 04:45:38,2013/05/15 04:46:38,2013/05/15 04:47:38,2013/05/15 04:48:38,2013/05/15 04:49:38,2013/05/15 04:50:38,2013/05/15 04:51:38,2013/05/15 04:52:38,2013/05/15 04:53:38,2013/05/15 04:54:38,2013/05/15 04:55:38,2013/05/15 04:56:38,2013/05/15 04:57:38,2013/05/15 04:58:38,2013/05/15 04:59:38,2013/05/15 05:00:38,2013/05/15 05:01:37,2013/05/15 05:02:38,2013/05/15 05:19:38,2013/05/15 05:20:38,2013/05/15 05:21:38,2013/05/15 05:22:38,2013/05/15 05:23:38,2013/05/15 05:24:38,2013/05/15 05:25:38,2013/05/15 05:26:38,2013/05/15 05:27:38,2013/05/15 05:28:37,2013/05/15 05:29:38,2013/05/15 05:30:38,2013/05/15 05:31:37,2013/05/15 05:32:38,2013/05/15 05:33:38,2013/05/15 05:34:38,2013/05/15 05:35:38,2013/05/15 05:36:38,2013/05/15 05:37:38,2013/05/15 05:38:37,2013/05/15 05:39:38,2013/05/15 05:40:38,2013/05/15 05:41:37,2013/05/15 05:42:38,2013/05/15 05:43:37,2013/05/15 05:44:38,2013/05/15 06:02:38,2013/05/15 06:03:38,2013/05/15 06:04:38,2013/05/15 06:05:38,2013/05/15 06:06:38,2013/05/15 06:07:38,2013/05/15 06:08:38,2013/05/15 06:09:37,2013/05/15 06:10:38,2013/05/15 06:11:38,2013/05/15 06:12:38,2013/05/15 06:13:38,2013/05/15 06:14:37,2013/05/15 06:15:38,2013/05/15 06:16:38,2013/05/15 06:17:38,2013/05/15 06:18:38,2013/05/15 06:19:38,2013/05/15 06:20:37,2013/05/15 06:21:38,2013/05/15 06:22:38,2013/05/15 06:23:38,2013/05/15 06:24:38,2013/05/15 06:25:38,2013/05/15 06:26:38,2013/05/15 06:27:38,2013/05/15 06:45:38,2013/05/15 06:46:38,2013/05/15 06:47:37,2013/05/15 06:48:38,2013/05/15 06:49:38,2013/05/15 06:50:37,2013/05/15 06:51:38,2013/05/15 06:52:38,2013/05/15 06:53:38,2013/05/15 06:54:38,2013/05/15 06:55:38,2013/05/15 06:56:38,2013/05/15 06:57:38,2013/05/15 06:58:38,2013/05/15 06:59:38,2013/05/15 07:00:38,2013/05/15 07:01:38,2013/05/15 07:02:38,2013/05/15 07:03:37,2013/05/15 07:04:38,2013/05/15 07:05:38,2013/05/15 07:06:37,2013/05/15 07:07:38,2013/05/15 07:08:38,2013/05/15 07:09:38,2013/05/15 07:10:38,2013/05/15 07:26:38,2013/05/15 07:27:38,2013/05/15 07:28:38,2013/05/15 07:29:38,2013/05/15 07:30:38,2013/05/15 07:31:38,2013/05/15 07:32:38,2013/05/15 07:33:38,2013/05/15 07:34:38,2013/05/15 07:35:38,2013/05/15 07:36:37,2013/05/15 07:37:38,2013/05/15 07:38:38,2013/05/15 07:39:38,2013/05/15 07:40:37,2013/05/15 07:41:37,2013/05/15 07:42:38,2013/05/15 07:43:38,2013/05/15 07:44:38,2013/05/15 07:45:38,2013/05/15 07:46:38,2013/05/15 07:47:38,2013/05/15 07:48:38,2013/05/15 07:49:38,2013/05/15 07:50:38,2013/05/15 07:51:38,2013/05/15 08:07:38,2013/05/15 08:08:38,2013/05/15 08:09:37,2013/05/15 08:10:37,2013/05/15 08:11:38,2013/05/15 08:12:38,2013/05/15 08:13:37,2013/05/15 08:14:37,2013/05/15 08:15:37,2013/05/15 08:16:38,2013/05/15 08:17:37,2013/05/15 08:18:37,2013/05/15 08:19:38,2013/05/15 08:20:38,2013/05/15 08:21:38,2013/05/15 08:22:38,2013/05/15 08:23:38,2013/05/15 08:24:38,2013/05/15 08:25:38,2013/05/15 08:26:38,2013/05/15 08:27:38,2013/05/15 08:28:37,2013/05/15 08:29:38,2013/05/15 08:30:38,2013/05/15 08:31:37,2013/05/15 08:32:38,2013/05/15 08:51:38,2013/05/15 08:52:38,2013/05/15 08:53:38,2013/05/15 08:54:38,2013/05/15 08:55:37,2013/05/15 08:56:38,2013/05/15 08:57:38,2013/05/15 08:58:38,2013/05/15 08:59:37,2013/05/15 09:00:38,2013/05/15 09:01:38,2013/05/15 09:02:38,2013/05/15 09:03:38,2013/05/15 09:04:37,2013/05/15 09:05:38,2013/05/15 09:06:38,2013/05/15 09:07:37,2013/05/15 09:08:38,2013/05/15 09:09:38,2013/05/15 09:10:37,2013/05/15 09:11:38,2013/05/15 09:12:38,2013/05/15 09:13:37,2013/05/15 09:14:38,2013/05/15 09:15:38,2013/05/15 09:34:38,2013/05/15 09:35:38,2013/05/15 09:36:38,2013/05/15 09:37:38,2013/05/15 09:38:38,2013/05/15 09:39:38,2013/05/15 09:40:38,2013/05/15 09:41:37,2013/05/15 09:42:38,2013/05/15 09:43:38,2013/05/15 09:44:38,2013/05/15 09:45:38,2013/05/15 09:46:38,2013/05/15 09:47:37,2013/05/15 09:48:38,2013/05/15 09:49:38,2013/05/15 09:50:37,2013/05/15 09:51:38,2013/05/15 09:52:38,2013/05/15 09:53:38,2013/05/15 09:54:38,2013/05/15 09:55:38,2013/05/15 09:56:38,2013/05/15 09:57:38,2013/05/15 09:58:38,2013/05/15 09:59:37,2013/05/15 10:00:38,2013/05/15 10:18:38,2013/05/15 10:19:38,2013/05/15 10:20:38,2013/05/15 10:21:37,2013/05/15 10:22:38,2013/05/15 10:23:38,2013/05/15 10:24:37,2013/05/15 10:25:38,2013/05/15 10:26:38,2013/05/15 10:27:38,2013/05/15 10:28:38,2013/05/15 10:29:38,2013/05/15 10:30:37,2013/05/15 10:31:38,2013/05/15 10:32:37,2013/05/15 10:33:38,2013/05/15 10:34:38,2013/05/15 10:35:37,2013/05/15 10:36:38,2013/05/15 10:37:38,2013/05/15 10:38:38,2013/05/15 10:39:38,2013/05/15 10:40:37,2013/05/15 10:41:38,2013/05/15 10:42:38,2013/05/15 10:43:38,2013/05/15 11:01:38,2013/05/15 11:02:38,2013/05/15 11:03:38,2013/05/15 11:04:38,2013/05/15 11:05:37,2013/05/15 11:06:38,2013/05/15 11:07:38,2013/05/15 11:08:37,2013/05/15 11:09:38,2013/05/15 11:10:38,2013/05/15 11:11:37,2013/05/15 11:12:37,2013/05/15 11:13:37,2013/05/15 11:14:37,2013/05/15 11:15:38,2013/05/15 11:16:38,2013/05/15 11:17:38,2013/05/15 11:18:38,2013/05/15 11:19:38,2013/05/15 11:20:37,2013/05/15 11:21:38,2013/05/15 11:22:38,2013/05/15 11:23:38,2013/05/15 11:24:38,2013/05/15 11:25:38,2013/05/15 11:26:38,2013/05/15 11:43:38,2013/05/15 11:44:37,2013/05/15 11:45:38,2013/05/15 11:46:38,2013/05/15 11:47:38,2013/05/15 11:48:38,2013/05/15 11:49:38,2013/05/15 11:50:37,2013/05/15 11:51:38,2013/05/15 11:52:38,2013/05/15 11:53:38,2013/05/15 11:54:38,2013/05/15 11:55:38,2013/05/15 11:56:38,2013/05/15 11:57:38,2013/05/15 11:58:38,2013/05/15 11:59:37,2013/05/15 12:00:37,2013/05/15 12:01:37,2013/05/15 12:02:37,2013/05/15 12:03:38,2013/05/15 12:04:38,2013/05/15 12:05:37,2013/05/15 12:06:38,2013/05/15 12:07:37,2013/05/15 12:08:38,2013/05/15 12:24:37,2013/05/15 12:25:38,2013/05/15 12:26:37,2013/05/15 12:27:37,2013/05/15 12:28:37,2013/05/15 12:29:37,2013/05/15 12:30:38,2013/05/15 12:31:37,2013/05/15 12:32:38,2013/05/15 12:33:38,2013/05/15 12:34:38,2013/05/15 12:35:38,2013/05/15 12:36:38,2013/05/15 12:37:37,2013/05/15 12:38:38,2013/05/15 12:39:38,2013/05/15 12:40:38,2013/05/15 12:41:38,2013/05/15 12:42:38,2013/05/15 12:43:38,2013/05/15 12:44:38,2013/05/15 12:45:37,2013/05/15 12:46:37,2013/05/15 12:47:38,2013/05/15 12:48:37,2013/05/15 12:49:37,2013/05/15 13:08:38,2013/05/15 13:09:37,2013/05/15 13:10:37,2013/05/15 13:11:38,2013/05/15 13:12:38,2013/05/15 13:13:38,2013/05/15 13:14:38,2013/05/15 13:15:37,2013/05/15 13:16:37,2013/05/15 13:17:37,2013/05/15 13:18:37,2013/05/15 13:19:37,2013/05/15 13:20:37,2013/05/15 13:21:38,2013/05/15 13:22:37,2013/05/15 13:23:38,2013/05/15 13:24:37,2013/05/15 13:25:37,2013/05/15 13:26:37,2013/05/15 13:27:37,2013/05/15 13:28:37,2013/05/15 13:29:37,2013/05/15 13:30:38,2013/05/15 13:31:38,2013/05/15 13:32:37,2013/05/15 13:33:38,2013/05/15 13:49:37,2013/05/15 13:50:37,2013/05/15 13:51:38,2013/05/15 13:52:37,2013/05/15 13:53:37,2013/05/15 13:54:38,2013/05/15 13:55:38,2013/05/15 13:56:37,2013/05/15 13:57:37,2013/05/15 13:58:38,2013/05/15 13:59:37,2013/05/15 14:00:38,2013/05/15 14:01:38,2013/05/15 14:02:37,2013/05/15 14:03:38,2013/05/15 14:04:37,2013/05/15 14:05:37,2013/05/15 14:06:38,2013/05/15 14:07:38,2013/05/15 14:08:37,2013/05/15 14:09:37,2013/05/15 14:10:37,2013/05/15 14:11:38,2013/05/15 14:12:38,2013/05/15 14:13:37,2013/05/15 14:14:38,2013/05/15 14:32:37,2013/05/15 14:33:38,2013/05/15 14:34:38,2013/05/15 14:35:37,2013/05/15 14:36:37,2013/05/15 14:37:37,2013/05/15 14:38:38,2013/05/15 14:39:38,2013/05/15 14:40:37,2013/05/15 14:41:38,2013/05/15 14:42:37,2013/05/15 14:43:38,2013/05/15 14:44:37,2013/05/15 14:45:38,2013/05/15 14:46:37,2013/05/15 14:47:38,2013/05/15 14:48:37,2013/05/15 14:49:37,2013/05/15 14:50:37,2013/05/15 14:51:37,2013/05/15 14:52:37,2013/05/15 14:53:38,2013/05/15 14:54:38,2013/05/15 14:55:38,2013/05/15 14:56:38,2013/05/15 14:57:37,2013/05/15 15:14:38,2013/05/15 15:15:38,2013/05/15 15:16:37,2013/05/15 15:17:38,2013/05/15 15:18:38,2013/05/15 15:19:38,2013/05/15 15:20:38,2013/05/15 15:21:38,2013/05/15 15:22:38,2013/05/15 15:23:38,2013/05/15 15:24:38,2013/05/15 15:25:38,2013/05/15 15:26:38,2013/05/15 15:27:38,2013/05/15 15:28:38,2013/05/15 15:29:38,2013/05/15 15:30:38,2013/05/15 15:31:38,2013/05/15 15:32:38,2013/05/15 15:33:38,2013/05/15 15:34:38,2013/05/15 15:35:38,2013/05/15 15:36:37,2013/05/15 15:37:38,2013/05/15 15:38:38,2013/05/15 15:39:38,2013/05/15 16:10:38,2013/05/15 16:11:37,2013/05/15 16:12:38,2013/05/15 16:13:38,2013/05/15 16:14:38,2013/05/15 16:15:38,2013/05/15 16:16:38,2013/05/15 16:17:37,2013/05/15 16:18:38,2013/05/15 16:19:37,2013/05/15 16:20:38,2013/05/15 16:21:38,2013/05/15 16:22:38,2013/05/15 16:23:38,2013/05/15 16:24:37,2013/05/15 16:25:37,2013/05/15 16:26:37,2013/05/15 16:27:37,2013/05/15 16:28:37,2013/05/15 16:29:37,2013/05/15 16:30:38,2013/05/15 16:31:38,2013/05/15 16:32:37,2013/05/15 16:33:38,2013/05/15 16:34:38
600.0,-62.54078946160782,-62.74247583621265,-62.354929845606435,-63.986946989480764,-68.05030181400417,-71.58300609883102,-75.14501242781787,-76.72654562166053,-76.361171578175,-75.75884833617394,-75.23189430072752,-74.98779390813594,-74.87103754727359,-75.26525653584504,-76.0010057249007,-75.95619173143383,-76.50844703202115,-76.89213302274776,-77.25211385703389,-77.80452374096801,-77.75255876933291,-78.0229028615614,-77.62347513336212,-77.0051055067129,-77.06201729044594,-76.07869351153032,-64.97170023837508,-65.42963011407018,-65.33176853771513,-65.29206069834842,-65.05908648737206,-64.41139238343251,-64.0101188684843,-63.69806026205448,-64.02877825331794,-64.0085463311312,-63.3476179352865,-63.16416317851151,-62.84790137366217,-62.74291814714571,-63.80239506826929,-63.574961806273954,-63.723854863612004,-63.95033723845081,-63.008987815642556,-63.58345548994655,-63.710930668786006,-64.11973734406216,-64.74817106091713,-64.71981543887931,-64.76503555882809,-64.0488552837946,-64.33333305495997,-64.64966691026488,-64.09396558315211,-64.37023533361545,-64.29573943829223,-63.942133772364535,-64.02972098135132,-64.1640169258343,-63.719968617270176,-63.83752938296363,-63.97550268587197,-63.559709305462164,-64.58965330108757,-64.88601546720486,-65.00916385480289,-65.50144110549351,-65.77396201388684,-65.33716191151811,-64.5924455822499,-64.89611516861083,-64.60478187372583,-65.20301518382391,-65.63002955284288,-65.34497054455301,-65.00989128740889,-64.39929181351371,-66.26753453765551,-65.63080250254872,-65.79378700492322,-65.6965735920554,-65.1311510426192,-65.21525550260031,-64.92902067532881,-65.16210058463516,-65.47920124480152,-65.30136162164833,-66.20723912156998,-66.14758585154085,-64.91855405578168,-64.68400801524025,-63.79907780784717,-63.48826199566826,-64.23915629683756,-64.29328031720904,-64.33915962828794,-63.988549493293235,-63.808449355217114,-63.19204219334652,-63.28793227945833,-63.555903054559316,-63.39511909503874,-63.92291459325078,-65.36874636653418,-64.66140859798573,-64.63057540715604,-64.26350234847855,-64.56014340566344,-64.97184057241807,-64.82603241465942,-65.42010750360927,-64.81102573698982,-64.77833581860838,-65.03931960075894,-64.39155422712182,-63.70512471414717,-63.168281038970434,-63.14844218784136,-62.74811386971049,-63.55361005625379,-63.97293764726141,-63.56932336615899,-63.96906958628371,-63.30143000608594,-63.78406061014374,-64.52826376315639,-64.60955394032942,-64.67593194499861,-64.46401186959278,-66.19691116608206,-65.44109780048058,-65.98658747727139,-64.47083959787825,-64.4492840159799,-64.65063951778977,-63.75551156284397,-63.42546848996843,-62.63812460708677,-63.05723139514892,-63.631711476692495,-64.55276223449589,-65.24579937617054,-65.7761245671289,-65.73506823816584,-65.90947264675313,-66.26186730589707,-65.76458432272366,-66.13288316399941,-66.07767606287436,-64.6879697767662,-64.1332099733497,-64.012665158893,-64.23746830351355,-64.88296739164817,-65.74490726506482,-63.283857177995905,-64.64558572028835,-63.90049503324492,-64.55175272296879,-64.5167329500131,-64.79388147045712,-65.26954224357898,-65.1778129762542,-65.0746200310367,-63.45922402645299,-62.74964715052657,-62.43581767603493,-62.83483534719506,-63.513878123861936,-64.03748544929277,-64.40208618959761,-64.2522711585663,-64.06500100052818,-64.372875321851,-63.87232114031541,-63.79571415888712,-65.37833947062393,-65.10751574993024,-65.26203202299978,-65.96721647288153,-64.00569682940379,-64.12934489219718,-64.05634238026484,-64.14836408126249,-64.63263348968376,-64.4727958797429,-64.98948377410106,-64.48602792075422,-63.89851953073316,-63.81980357430578,-63.700489490785706,-64.13509305464186,-64.9728995043033,-65.24515435959064,-64.87097216281256,-65.01472334337427,-64.61063415221541,-64.06579625609051,-63.7948639705609,-63.945284586578744,-63.27983737815542,-63.14931475256256,-63.60346988452877,-62.910216189718525,-63.99471713503135,-64.5021275563509,-64.52000648622108,-63.72685246867474,-64.47298163806641,-64.97911706605103,-64.47609571188337,-64.37889489986135,-64.44219705178256,-64.08674785330935,-64.40802060594515,-65.02113136402349,-64.38490928955366,-64.17697029400156,-63.919358880751865,-63.96347721671125,-63.46364835892659,-63.29908852041632,-63.49513225154392,-63.512303476072645,-64.26445657529023,-64.57586040663836,-65.10264052574544,-64.04857243962905,-64.37701911809658,-64.23739392441941,-64.4013350084054,-65.13936757885027,-64.73830472598128,-64.94115118375278,-65.60582743679223,-63.91993443580919,-64.31918453598142,-64.56136036573197,-63.75070894466231,-65.1417243256788,-64.5670488690719,-64.08638136898075,-64.60198075519811,-63.863706209535664,-63.994163443170265,-63.964014144802924,-63.18980800575328,-63.55673669422874,-64.14418813764317,-64.22296164140015,-63.98472495250733,-63.365055055055116,-62.803761429154875,-63.043663738123854,-62.59768886396809,-62.907021200067504,-63.13429175201645,-62.39639909941024,-64.05965833651885,-63.659463220734615,-63.81486087091889,-63.895381684717144,-63.86765141978801,-63.191484429138086,-63.56504042763782,-63.11508466210764,-63.33331341349121,-63.334866787605634,-63.264245322252165,-63.61604143888269,-62.64669777166998,-64.09756684131733,-63.81586594701475,-64.10028785288657,-63.88832236675726,-62.31077921532714,-62.65323505451573,-62.62078810530794,-63.99370381326695,-64.82452776640962,-65.36224501375702,-64.93476911711848,-64.68499959109998,-64.71190883523909,-63.84017602682998,-64.46852744152854,-63.76756118135746,-63.98096877027288,-63.30689722022036,-63.23216916167722,-64.13822493538251,-63.623965626680096,-64.51885900082348,-65.19468645783942,-64.23308747180845,-64.14724075015448,-63.593800828494054,-63.14536437367419,-64.33206969594738,-64.08405541755361,-64.50101829835776,-64.62238926809724,-63.414720334803896,-63.82623427418017,-63.568549702453154,-63.327350662174155,-63.83619498282989,-63.53159900875666,-63.113266023349915,-62.96805734710237,-62.511296369173614,-64.1322044539469,-64.62526956964484,-64.77138378245567,-64.67279697841512,-65.39832154081876,-65.73803674888084,-65.09704890680275,-65.23334062270298,-64.41833620642291,-63.57056841598213,-63.291685889646466,-63.62931926186472,-63.76425206309852,-64.40801090401291,-65.22237830065149,-65.00925401181946,-65.67727499115695,-65.0541599309294,-64.67466805665065,-64.69374086602915,-64.06432416301188,-64.95956594126689,-64.71962921100236,-64.23222947371544,-64.54964613388053,-66.1578360867229,-65.8183617642937,-65.41525764791477,-65.4200442277597,-65.22475411158598,-64.9921786476639,-64.1537197766279,-63.20950142264886,-62.78000645501511,-63.154293559923204,-64.01610844880834,-64.52739032851908,-64.19547074598113,-64.26633573781774,-64.54516917222564,-64.43352944465148,-64.61736745762933,-64.42824933322548,-63.97932538468242,-64.2956962382471,-64.34299623505248,-63.824518820059566,-63.78690947696842,-64.14740267917813,-64.67848300463744,-65.41365756017929,-66.28461242664389,-63.57977679981437,-64.577410567341,-64.61418927677778,-64.4673826778619,-65.38422321321627,-64.82336982047829,-64.56963393257216,-64.41310978925097,-64.54206258933962,-64.78861908818088,-64.9583561358168,-65.15890083137684,-64.69749358463879,-64.3535699670821,-64.28130629491618,-64.60258130223936,-64.74500200334987,-64.62634342343898,-64.12864134363889,-64.3235934141776,-64.67566811575722,-64.5147737108621,-65.67976797211105,-65.86347510988989,-65.2322948307782,-65.94481344994045,-62.6899894967561,-63.169470768858034,-63.40725554226805,-64.31222085902927,-64.0527595338625,-63.52488150014785,-64.03664562146436,-64.22419906266623,-63.942278439429636,-64.49907235575039,-63.844544041631316,-64.03940891628297,-64.1676769795221,-63.8316490979018,-63.70770326596605,-64.06095397016091,-63.95637926023455,-64.90318646546231,-65.48238957008833,-64.20824272431649,-64.1309593985427,-64.05842044004251,-63.47123919423374,-64.34018607106164,-64.9190495577703,-64.31004969874598,-65.39598181138845,-64.07162517642675,-63.549841688456816,-63.43429971754993,-63.36975853776157,-64.0544205875075,-64.82538912956332,-64.8377566413995,-65.11254733975038,-64.76660465004109,-64.72954651415444,-64.2482157822467,-64.59944758782734,-65.91592692119276,-66.36276480043357,-66.34997696924565,-65.78123745455324,-66.25708142698716,-65.71325130046745,-65.69693255681203,-65.7327279313067,-64.4620150772676,-64.00769007620441,-63.88844744719005,-63.54611209637151,-63.420369059477466,-63.24335700862552,-64.07946946967417,-64.4746120507843,-65.0034805252023,-64.88111631170086,-64.29215172737693,-64.10163616773126,-64.32108187234198,-64.11497867202806,-64.3652587589648,-64.39893022211085,-65.0163515213399,-64.84381632126245,-64.28695493859922,-65.14598412684751,-64.98478717763506,-64.45877912322425,-64.79039999239002,-64.33172121305094,-64.68982161089805,-65.48716792932292,-65.79374677281817,-65.38181937473492,-64.94866937684839,-64.53806610455698,-64.37456798944511,-62.919022130459304,-62.53900870148726,-62.70363229513056,-63.399304531058775,-63.62108966199836,-64.02061926168263,-64.172290421258,-63.78948960772404,-62.98635340984289,-62.09844780219517,-62.36737211888007,-62.62050271693935,-63.161909458103125,-64.23079266145986,-63.10981050241982,-63.12220063355951,-62.791216920659,-62.6786240889124,-63.382745717516364,-63.981577679750124,-64.50663709837934,-64.40006420671476,-64.74205192165127,-63.9498748758192,-63.57629619282707,-63.749731799386275,-61.33254360144949,-60.745285482339526,-60.371241444990666,-60.56032914171211,-61.00332837054205,-62.06419822953807,-62.9706439982373,-64.40152954564839,-63.915598762193945,-63.61438748035586,-63.865398066839525,-62.85813972393361,-62.81242001512189,-63.86374683599076,-63.61143597988644,-62.82152916871388,-61.45919373270183,-61.18797640443036,-60.146733438020476,-59.942648693328145,-61.18250301090634,-60.70355440770792,-61.67414563826195,-63.26037738485755,-62.85518020069855,-62.86410713771178,-58.58280528219232,-58.653324404122884,-59.685186841119915,-61.09381841274988,-59.11231980345001,-59.37803156797072,-59.63821124734228,-59.119351980514566,-60.54699585918818,-59.78454936531731,-60.26927128470981,-61.15287391109269,-63.27138574054029,-63.58953583577471,-62.63252094322687,-61.42290970114636,-60.48260582393862,-61.01480108770293,-61.314958334884224,-61.2249960101194,-61.06053389408784,-59.49504644364971,-59.96317211973326,-59.09712388764973,-58.2207034406794,-60.03823140769605,-56.69438435660188,-59.12539884216691,-60.70196173808584,-61.82962548606052,-61.449169844387626,-61.372330710647006,-60.38539719825135,-59.30905032548632,-61.233675147089734,-61.436858300930716,-59.92488175128923,-59.72019871227063,-58.50909488425283,-57.68913319948965,-58.220421108901625,-59.73217867885381,-60.73405289383231,-58.85865932614741,-60.47899612980479,-59.71302871427733,-60.51751451709935,-62.97370397618752,-61.52842543953426,-62.26961318176415,-61.1239616758073,-60.47072068665845,-58.51402637013485,-58.173398299958905,-58.94763022655897,-59.46092950248618,-57.5758348660148,-59.02363244438827,-56.9309035043559,-58.39578169659626,-57.63124302350435,-54.473069965118086,-53.97072274700977,-51.58434728010371,-51.91806764110327,-52.61782756602098,-51.291280419049244,-53.87812665349161,-53.56733525033485,-53.4052705725216,-54.88971727482706,-52.71867614967764,-51.38992016423399,-52.4142993495008,-53.32999370059058,-54.55825059697204,-56.689925929727856
