Height,2012/10/22 01:47:38,2012/10/22 01:48:38,2012/10/22 01:49:38,2012/10/22 01:50:38,2012/10/22 01:51:38,2012/10/22 01:52:38,2012/10/22 01:53:38,2012/10/22 01:54:38,2012/10/22 01:55:38,2012/10/22 01:56:38,2012/10/22 01:57:38,2012/10/22 01:58:38,2012/10/22 01:59:38,2012/10/22 02:00:38,2012/10/22 02:01:38,2012/10/22 02:02:38,2012/10/22 02:03:38,2012/10/22 02:04:38,2012/10/22 02:05:38,2012/10/22 02:06:38,2012/10/22 02:07:38,2012/10/22 02:08:38,2012/10/22 02:09:38,2012/10/22 02:10:38,2012/10/22 02:11:38
600.0,10.430426229508198,10.41933333333332,10.386981818181804,10.35789743589745,10.295188034188058,10.309068376068378,10.279820512820512,10.289250000000012,10.331750000000001,10.213675000000002,10.129399999999999,10.117400000000016,10.147400000000012,10.241224999999996,10.252525000000016,10.273775000000025,10.100549999999998,10.041799999999979,10.078699999999985,10.013282300884939,9.882551327433621,9.923356637168144,9.877123214285701,9.838533333333324,10.020548101265808
700.0,9.417183606557387,9.406781111111123,9.355425454545449,9.339395726495727,9.260823076923089,9.234747863247888,9.217273504273523,9.20117500000001,9.214449999999998,9.135974999999995,9.045924999999981,9.018649999999987,9.075600000000007,9.130975000000019,9.141350000000019,9.208125,9.079124999999992,9.037125000000001,9.089047008547016,9.001970796460173,8.839006194690253,8.888152212389361,8.818677678571408,8.808316666666654,8.971970886075951
800.0,8.478575409836068,8.466983333333326,8.403152727272733,8.391190598290606,8.291351282051266,8.227898290598281,8.21530683760682,8.175549999999994,8.163224999999997,8.124575000000009,8.03247500000001,7.9892249999999985,8.072224999999994,8.085899999999985,8.095949999999997,8.215075000000008,8.130100000000011,8.110100000000012,8.173723076923082,8.062594690265495,7.874530973451335,7.925011504424778,7.8412562499999865,7.858945370370352,8.000878481012652
900.0,7.469852459016379,7.457268888888872,7.383867272727263,7.38831965811965,7.276211111111121,7.183039316239314,7.184923076923079,7.119624999999995,7.084399999999983,7.090074999999985,6.992874999999991,6.933300000000001,7.035025000000001,7.006599999999999,7.015774999999994,7.181275000000017,7.1512,7.146850000000001,7.232094871794886,7.103188495575241,6.893413274336278,6.947692035398227,6.845884821428586,6.895539814814814,7.009241772151886
1000.0,6.418450819672128,6.403225555555557,6.32146636363636,6.348641880341875,6.2252059829059805,6.101348717948708,6.120929914529906,6.024349999999993,5.964599999999997,6.021500000000014,5.918300000000009,5.8414500000000125,5.959150000000002,5.8832249999999995,5.889349999999995,6.105199999999993,6.139950000000006,6.151974999999982,6.26126752136751,6.1131902654867245,5.881806194690267,5.940858407079662,5.821642857142854,5.909317592592579,5.990413924050629
1250.0,3.8904295081967164,3.874888888888883,3.7910736363636364,3.890784615384612,3.7569632478632515,3.5880196581196624,3.6541495726495707,3.4770250000000056,3.3907000000000087,3.557800000000003,3.4317499999999947,3.3171750000000046,3.4328,3.263099999999994,3.2541499999999957,3.5655499999999987,3.749999999999995,3.764524999999997,3.942256410256417,3.7645566371681527,3.5063283185840723,3.584423008849562,3.443497321428577,3.616184259259263,3.6222721518987337
1500.0,1.771798360655739,1.755397777777779,1.694760000000003,1.8705025641025677,1.7544034188034157,1.595647008547006,1.6913470085470108,1.44135,1.3576250000000032,1.5805000000000016,1.4433000000000027,1.3023200000000021,1.3794699999999969,1.1404700000000003,1.1123700000000012,1.4734250000000029,1.7754499999999989,1.7821999999999998,2.0184401709401696,1.8408522123893798,1.5686628318584077,1.661411504424782,1.5051294642857171,1.7367712962962993,1.687240506329115
1750.0,0.026611311475409703,0.016933234444444376,-0.032692444545454655,0.2092240264957265,0.115987787179487,-0.033110854700854925,0.09635803418803458,-0.20274249999999974,-0.2848349999999995,-0.02375499999999997,-0.1755724999999993,-0.33035250000000027,-0.2830960249999995,-0.568176025,-0.6093735249999996,-0.22820602500000048,0.15118499999999954,0.14704999999999982,0.4292447008546999,0.25368407079645894,-0.03127814159292024,0.0747104424778762,-0.10201947321428548,0.16805980555555558,0.08283277215189892
2000.0,-1.3065660655737723,-1.3391214444444464,-1.35596390909091,-1.0615857264957267,-1.1267564102564087,-1.2331641025641038,-1.0834770085470102,-1.4212975000000014,-1.495472500000001,-1.2231000000000005,-1.3929775000000009,-1.5534524999999997,-1.5568525000000004,-1.8540749999999977,-1.9094249999999946,-1.537925,-1.0955149999999987,-1.109715000000001,-0.7897652991453,-0.947779999999998,-1.2271295575221226,-1.1248596460176992,-1.2961548214285712,-0.9988287037037042,-1.103253924050634
2250.0,-2.584400000000001,-2.6471366666666674,-2.6204272727272753,-2.2924256410256394,-2.3353059829059784,-2.391000854700859,-2.23980427350428,-2.6090750000000047,-2.6723250000000003,-2.4021249999999976,-2.5850500000000003,-2.749024999999999,-2.8057249999999954,-3.103274999999998,-3.1727250000000033,-2.812274999999996,-2.3186049999999985,-2.339355000000002,-1.9877741880341864,-2.1274476106194675,-2.387107964601767,-2.296951327433626,-2.441584821428568,-2.1212527777777748,-2.238410126582275
2500.0,-3.8361344262295107,-3.9134566666666677,-3.8632209090909027,-3.4965452991452906,-3.523884615384613,-3.5529094017094014,-3.383395726495719,-3.782275000000002,-3.827650000000013,-3.5450250000000056,-3.7497749999999996,-3.9140250000000028,-4.019024999999997,-4.314399999999993,-4.398224999999994,-4.048325000000002,-3.520824999999994,-3.565725000000001,-3.1941042735042773,-3.327101769911503,-3.5723955752212353,-3.481289380530979,-3.60541607142858,-3.267632407407413,-3.39120632911392
2750.0,-4.968475409836061,-5.066406666666665,-4.994462727272722,-4.613558119658123,-4.62877692307692,-4.629991452991454,-4.45713162393163,-4.864924999999998,-4.9072000000000084,-4.626874999999999,-4.843299999999999,-5.006075000000001,-5.137774999999998,-5.424025,-5.516224999999985,-5.179699999999994,-4.633675,-4.684149999999997,-4.298969230769241,-4.425818584070809,-4.659461061946909,-4.577568141592926,-4.6818205357143,-4.332679629629636,-4.455903797468356
3000.0,-6.157470491803269,-6.277797777777764,-6.183674545454552,-5.792725641025628,-5.803879487179488,-5.782265811965821,-5.606605128205129,-6.025375,-6.060799999999998,-5.775224999999987,-6.0032750000000075,-6.168700000000014,-6.3271,-6.6082750000000035,-6.707925000000009,-6.372749999999991,-5.804825,-5.862200000000013,-5.467216239316235,-5.591186725663714,-5.8095336283185945,-5.73667433628319,-5.818191964285703,-5.4560129629629595,-5.583911392405061
3250.0,-7.4785721311475495,-7.610498888888901,-7.5094581818181805,-7.098782905982904,-7.0992042735042755,-7.065098290598298,-6.874119658119662,-7.300725000000001,-7.332124999999989,-7.0422749999999965,-7.291150000000006,-7.4582999999999915,-7.639275000000001,-7.904800000000008,-8.008700000000017,-7.689974999999993,-7.109849999999985,-7.1901249999999965,-6.779132478632467,-6.89524424778762,-7.10481415929204,-7.0281566371681485,-7.102820535714275,-6.7331037037037,-6.860044303797472
