,Height,2013/05/15 17:20:38,2013/05/15 17:21:38,2013/05/15 17:22:37,2013/05/15 17:23:37,2013/05/15 17:24:38,2013/05/15 17:25:38,2013/05/15 17:26:38,2013/05/15 17:27:38,2013/05/15 17:28:37,2013/05/15 17:29:37,2013/05/15 17:30:37,2013/05/15 17:31:38,2013/05/15 17:32:38,2013/05/15 17:33:38,2013/05/15 17:34:37,2013/05/15 17:35:37,2013/05/15 17:36:37,2013/05/15 17:56:38,2013/05/15 17:57:38,2013/05/15 17:58:38,2013/05/15 17:59:38,2013/05/15 18:00:38,2013/05/15 18:01:38,2013/05/15 18:02:38,2013/05/15 18:03:38,2013/05/15 18:04:38,2013/05/15 18:05:38,2013/05/15 18:06:38,2013/05/15 18:07:38,2013/05/15 18:08:38,2013/05/15 18:09:38,2013/05/15 18:10:38,2013/05/15 18:11:38,2013/05/15 18:12:38,2013/05/15 18:13:38,2013/05/15 18:14:38,2013/05/15 18:15:38,2013/05/15 18:16:38,2013/05/15 18:17:38,2013/05/15 18:18:38,2013/05/15 18:19:38,2013/05/15 18:20:38,2013/05/15 18:21:38,2013/05/15 19:10:38,2013/05/15 19:11:37,2013/05/15 19:12:38,2013/05/15 19:13:38,2013/05/15 19:14:38,2013/05/15 19:15:38,2013/05/15 19:16:37,2013/05/15 19:17:38,2013/05/15 19:18:38,2013/05/15 19:19:38,2013/05/15 19:20:38,2013/05/15 19:21:37,2013/05/15 19:22:38,2013/05/15 19:23:38,2013/05/15 19:24:38,2013/05/15 19:25:38,2013/05/15 19:26:38,2013/05/15 19:27:38,2013/05/15 19:28:38,2013/05/15 19:29:38,2013/05/15 19:30:38,2013/05/15 19:31:37,2013/05/15 19:32:37,2013/05/15 19:33:37,2013/05/15 19:34:37,2013/05/15 19:35:38
21,5250.0,0.020037,0.01678,0.011997,0.02195,0.024446,0.024924,0.013888,0.02364,0.027931,0.000121,0.019509,0.022432,0.022478,0.013995,0.009258,0.024916,0.01935,0.019583,0.009607,0.021108,0.017716,0.025469,0.015513,0.017846,0.016847,0.024126,0.016098,0.020816,0.028659,0.019376,0.019651,0.017673,0.019145,0.024379,0.017729,0.018499,0.015721,0.021918,0.02527,0.013041,0.021346,0.015709,0.024835,0.022378,0.020743,0.019019,0.029584,0.023759,0.016808,0.017732,0.021144,0.02332,0.019471,0.019815,0.013043,0.017408,0.014444,0.015822,0.022872,0.014213,0.013279,0.018578,0.019581,0.016716,0.023341,0.017686,0.018165,0.013482,0.021528
22,5500.0,0.011842,0.008954,0.006025,0.012233,0.016086,0.014246,0.006894,0.013488,0.016215,0.0,0.010402,0.013669,0.013918,0.007556,0.003363,0.01499,0.009873,0.012039,0.005919,0.012788,0.011814,0.016738,0.00859,0.010979,0.009925,0.013713,0.01038,0.012815,0.018373,0.012146,0.013232,0.010369,0.012017,0.013728,0.011154,0.011191,0.010026,0.013886,0.016271,0.007623,0.012901,0.008807,0.015807,0.013128,0.011946,0.010647,0.018226,0.013996,0.009919,0.009823,0.013654,0.013919,0.011262,0.012273,0.00715,0.010589,0.007887,0.009258,0.013087,0.007641,0.005806,0.011017,0.010876,0.009457,0.013946,0.008735,0.010604,0.006789,0.013367
23,5750.0,0.003325,0.002475,0.002177,0.003965,0.005222,0.004291,0.002548,0.004151,0.005031,0.0,0.003419,0.004592,0.004495,0.002649,0.001192,0.004471,0.003115,0.003345,0.001889,0.003389,0.003521,0.005369,0.002547,0.002688,0.002691,0.00467,0.003174,0.004048,0.006606,0.003877,0.003816,0.003139,0.003338,0.004464,0.003423,0.002982,0.002576,0.004218,0.005088,0.001297,0.004095,0.002478,0.005204,0.004102,0.004241,0.003253,0.006077,0.004494,0.00328,0.002917,0.004217,0.003984,0.003766,0.003267,0.002144,0.002241,0.002343,0.001877,0.004577,0.001781,0.002237,0.002994,0.003606,0.003113,0.004167,0.002892,0.003434,0.002411,0.003891
24,6000.0,0.002605,0.002051,0.001974,0.003074,0.00408,0.003207,0.001918,0.003144,0.003864,0.0,0.002574,0.003703,0.003579,0.002261,0.000952,0.003487,0.002335,0.002569,0.001629,0.002457,0.002772,0.004165,0.002009,0.001946,0.002016,0.003412,0.002419,0.003183,0.00523,0.002996,0.002888,0.002403,0.002621,0.003395,0.002705,0.002117,0.001914,0.003186,0.003882,0.000802,0.003191,0.002063,0.003998,0.003139,0.003211,0.002521,0.004638,0.003401,0.002391,0.00221,0.003163,0.002912,0.002924,0.002468,0.001677,0.001582,0.001848,0.001422,0.003546,0.00115,0.001777,0.002389,0.002855,0.002503,0.003275,0.002388,0.002734,0.001864,0.00307
25,6250.0,0.001315,0.001261,0.001319,0.001634,0.00163,0.001818,0.000821,0.001637,0.002252,0.0,0.001562,0.002004,0.001906,0.001173,0.000566,0.002053,0.001462,0.001479,0.00054,0.001179,0.001254,0.001792,0.001083,0.000866,0.00152,0.001627,0.001034,0.001671,0.002545,0.001545,0.001212,0.001277,0.001547,0.00211,0.00143,0.000867,0.001083,0.001505,0.001738,0.000896,0.00167,0.001399,0.001914,0.001746,0.001178,0.00164,0.002511,0.001732,0.000902,0.001523,0.001294,0.001354,0.001352,0.001303,0.000905,0.000917,0.001151,0.000981,0.00165,0.00112,0.001122,0.001427,0.001851,0.001563,0.001952,0.001752,0.001455,0.000868,0.001674
26,6500.0,0.000132,0.000162,0.000212,0.000245,0.000264,0.000234,0.000129,0.000248,0.000341,0.0,0.000229,0.000334,0.000326,0.000198,7.5e-05,0.000276,0.000184,0.000178,0.000108,0.000106,0.000163,0.000296,0.000162,7.5e-05,0.000208,0.000272,0.000152,0.000275,0.000522,0.000241,0.000161,0.000185,0.000226,0.000324,0.000246,8.3e-05,9.1e-05,0.000249,0.000261,2.2e-05,0.000289,0.000195,0.000355,0.000277,0.00021,0.000263,0.000463,0.0003,0.000122,0.000261,0.000189,0.000207,0.000262,0.000168,0.000143,5.2e-05,0.000192,7.4e-05,0.000297,0.000102,0.000199,0.000206,0.000312,0.000274,0.000343,0.000291,0.000256,0.000139,0.000269
27,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
