,Height,2013/05/15 17:20:38,2013/05/15 17:21:38,2013/05/15 17:22:37,2013/05/15 17:23:37,2013/05/15 17:24:38,2013/05/15 17:25:38,2013/05/15 17:26:38,2013/05/15 17:27:38,2013/05/15 17:28:37,2013/05/15 17:29:37,2013/05/15 17:30:37,2013/05/15 17:31:38,2013/05/15 17:32:38,2013/05/15 17:33:38,2013/05/15 17:34:37,2013/05/15 17:35:37,2013/05/15 17:36:37,2013/05/15 17:56:38,2013/05/15 17:57:38,2013/05/15 17:58:38,2013/05/15 17:59:38,2013/05/15 18:00:38,2013/05/15 18:01:38,2013/05/15 18:02:38,2013/05/15 18:03:38,2013/05/15 18:04:38,2013/05/15 18:05:38,2013/05/15 18:06:38,2013/05/15 18:07:38,2013/05/15 18:08:38,2013/05/15 18:09:38,2013/05/15 18:10:38,2013/05/15 18:11:38,2013/05/15 18:12:38,2013/05/15 18:13:38,2013/05/15 18:14:38,2013/05/15 18:15:38,2013/05/15 18:16:38,2013/05/15 18:17:38,2013/05/15 18:18:38,2013/05/15 18:19:38,2013/05/15 18:20:38,2013/05/15 18:21:38,2013/05/15 19:10:38,2013/05/15 19:11:37,2013/05/15 19:12:38,2013/05/15 19:13:38,2013/05/15 19:14:38,2013/05/15 19:15:38,2013/05/15 19:16:37,2013/05/15 19:17:38,2013/05/15 19:18:38,2013/05/15 19:19:38,2013/05/15 19:20:38,2013/05/15 19:21:37,2013/05/15 19:22:38,2013/05/15 19:23:38,2013/05/15 19:24:38,2013/05/15 19:25:38,2013/05/15 19:26:38,2013/05/15 19:27:38,2013/05/15 19:28:38,2013/05/15 19:29:38,2013/05/15 19:30:38,2013/05/15 19:31:37,2013/05/15 19:32:37,2013/05/15 19:33:37,2013/05/15 19:34:37,2013/05/15 19:35:38
0,600.0,0.0,6.648841e-05,0.00035861635,0.00013304433,0.0010396075,0.0007705062,0.0,0.00030277285,0.0,0.0,0.0,0.00045924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006077087,0.00081231014,0.00031640354,0.0005214775,0.00027447395,0.0,0.0006216198,0.0006972158,0.00037049458,0.0,9.210994e-05,0.00069029676,0.0004048774,0.0,0.0,0.00060009764,0.0002979138,0.00037689786,5.7448386e-05,0.0006060866,0.00022207452,0.0,0.0,0.0,0.0,0.00027874327,0.00013183978,0.0,2.1314123e-05,0.0,0.0,0.0,0.00024283225,0.0,0.0,0.0,0.0,0.0,0.00026891654,0.0,0.00023185163,0.0,0.00022239894,0.0,0.0,0.0,0.0,0.00048471667,0.00023728338
1,700.0,0.00027471522,0.00014298303,0.00014743449,0.0,0.0,0.0007057741,0.00021495853,0.0,5.3824115e-05,0.00065927824,0.0007913779,0.0,0.0,0.0,0.00041178727,0.00019060905,0.00035066615,0.0,0.0,0.0,0.0,0.00014554811,0.0,8.556622e-05,0.00043210044,0.0005050015,0.0,0.000112055735,0.0,0.00017500081,0.0003730747,0.0004515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001091244,0.00036471552,0.0004805339,0.0004464479,0.001442123,0.0002636861,0.0,0.00017502035,0.0,0.00041172068,0.0013070115,0.00024805314,0.0004476368,0.00022580056,0.0,0.0,0.0,0.0002514156,0.0,0.001347715,0.0004886832,0.0010285173,0.0016198204,0.001229597,0.0013703658,0.0025995022
2,800.0,0.00046723103,0.00029055274,0.000887851,0.0005103444,0.0007473116,0.0,0.00016951779,0.00028895293,0.0,0.00045443617,0.00049268105,0.0,0.0,0.00042613994,0.0006895811,0.00017735337,0.0,0.00041296254,0.0004903403,0.00012321107,0.0,0.0010394935,0.0008203599,0.0,0.0,0.00085149915,0.0,0.0007294157,0.0,0.00034996276,0.0,0.0,0.0,0.0,6.7801404e-05,0.0,0.0,0.0,0.0,0.00030145183,7.24062e-05,0.0,0.0,0.0,0.0,0.0009105991,0.001672044,0.0013514429,0.0020624956,0.002272505,0.0011740879,0.0009372551,0.0015384707,0.0022301243,0.0,0.00044797594,0.0003365323,0.00046303595,0.0005073619,0.000406713,0.00035212794,0.0005567,0.00138745,0.0006407738,0.0010773125,0.0026276265,0.0010675852,0.0024295626,0.0032547908
3,900.0,0.0,5.2901363e-05,0.0,0.0,0.00039129722,0.0006497799,0.0002077515,0.0,0.00062058156,0.00010161772,0.0,0.0,0.0,0.0005153268,0.00030495488,0.0,0.0007493768,0.0001588017,0.0004089721,0.0,0.0006965106,0.0,0.0,0.0,0.0,4.741454e-06,0.0009229267,0.00044381124,0.0002410837,0.0,0.0,7.033871e-06,8.828692e-05,0.00032103417,1.550835e-05,0.0,0.000490781,0.0,0.0,0.00019634361,0.0,6.973102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048758302,0.0004358532,0.0009006982,0.00048418436,0.0003286315,0.0,0.0002856464,0.0,0.0,0.00080695446,0.00024499797,0.0,4.2066637e-05,0.00041022553,9.581263e-05,0.00072767853,0.00081470865
4,1000.0,0.0,0.0,0.00012126118,0.0,0.0,0.00035227067,0.00041988428,0.00032072066,0.0,0.0010961315,0.00053019595,8.248085e-05,0.0,0.0,0.00038919295,0.0,0.0,0.0,0.00012058515,0.0,0.00026809133,6.0566967e-05,0.0,2.0585624e-06,0.0,0.0,0.0,0.0,0.0,0.0003903966,9.832896e-05,0.0,0.0,0.00047547094,0.00010002694,0.00015640252,0.0,0.00031422585,0.0007722747,0.0,0.00034142044,0.00017984591,0.00015858663,0.0,0.00052135054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003805343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007585228,0.0,0.0,0.0017060146
5,1250.0,0.00019019835,0.0,0.0,0.0006800986,0.0,3.60143e-05,0.0,0.0,0.0003682373,3.6735437e-05,7.0093585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9078905e-06,0.00023312564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007082222,0.00041670725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5929285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1500.0,0.0070017944,0.0056968685,0.0054632695,0.0071461922,0.0068386914,0.0072548534,0.006050498,0.006431526,0.007015134,0.0058707534,0.0066189365,0.0071240505,0.007030896,0.0066943727,0.008053768,0.0071785115,0.0075942953,0.0071400353,0.005483895,0.005508446,0.0060211513,0.0062445435,0.0072125816,0.0068942425,0.006424099,0.0074439803,0.007826577,0.006155406,0.005762137,0.0036722277,0.004143388,0.0035923563,0.004280532,0.0051544397,0.005166537,0.006317751,0.0065814424,0.007324999,0.0064864415,0.0066354596,0.007481727,0.006706241,0.0071451543,0.0029090103,0.003845643,0.0039046477,0.004372343,0.0014491759,0.0028973555,0.0015167379,0.002076561,0.0036576982,0.0054651257,0.004654882,0.0049994,0.005237041,0.0041440316,0.006595574,0.0066194697,0.0058299527,0.0061041587,0.0048800977,0.0028711334,0.0030182234,0.0,0.0,0.0009281731,0.0012130727,0.0037015725
7,1750.0,0.020693924,0.017858425,0.018835036,0.020976618,0.020897808,0.02274885,0.019672014,0.019210039,0.019212622,0.018996537,0.0213751,0.021746151,0.020638112,0.02429556,0.024494126,0.022277776,0.024263669,0.021255195,0.016900929,0.020215174,0.019846454,0.022567095,0.02393043,0.022435112,0.020660378,0.02287656,0.022159377,0.01955176,0.019411609,0.016036011,0.016992887,0.017285747,0.017083716,0.017791985,0.018229743,0.02067711,0.021764344,0.020648267,0.018974725,0.019782063,0.019815432,0.019802159,0.02087653,0.0135069,0.011278408,0.012263508,0.013947709,0.011546252,0.01203405,0.010932147,0.010212726,0.013240524,0.012818381,0.012102849,0.01212818,0.010909237,0.014776056,0.018735358,0.017595274,0.017219132,0.017557375,0.015168377,0.01338778,0.013729554,0.00906993,0.008226884,0.008006001,0.0069298632,0.010138901
8,2000.0,0.034323968,0.03085891,0.031521857,0.032500107,0.033850167,0.035880875,0.03222213,0.033899967,0.03378758,0.03377367,0.035260517,0.037373547,0.0357199,0.04054203,0.04040873,0.03771485,0.038982872,0.035474442,0.03132196,0.034041896,0.03523442,0.03747807,0.038954888,0.03656845,0.036975753,0.036329716,0.036164317,0.033387773,0.031497657,0.027924454,0.029571218,0.029764807,0.028861506,0.030176317,0.030276664,0.033161916,0.0338057,0.032575812,0.03108763,0.03126584,0.031989824,0.031269293,0.032573637,0.022702906,0.021870535,0.022262145,0.024080511,0.021516498,0.020890972,0.021333028,0.02010101,0.022243185,0.021746881,0.0210002,0.021387482,0.021755869,0.023800004,0.031348646,0.029996991,0.02854507,0.029320143,0.02434004,0.024440339,0.024607643,0.019282144,0.018630533,0.018532204,0.017362794,0.0200089
9,2250.0,0.039134443,0.038285397,0.03850679,0.039958313,0.042599533,0.041439693,0.03947371,0.04061267,0.040606625,0.04007633,0.04343699,0.042261485,0.042219087,0.04561278,0.045084357,0.043198105,0.044499587,0.04097079,0.036584597,0.039378762,0.040547255,0.041618485,0.042284817,0.041123733,0.04054694,0.04072208,0.039969366,0.03823279,0.037907522,0.034072984,0.03509992,0.0356812,0.03240383,0.035637293,0.034614976,0.03767446,0.03903222,0.037421107,0.03607502,0.037975226,0.036963627,0.036994092,0.039268214,0.028763158,0.028722873,0.029094178,0.031904716,0.029902885,0.02887365,0.027740438,0.027104324,0.028082455,0.028467437,0.028038342,0.02798791,0.027219819,0.028670521,0.035048805,0.034355626,0.03367458,0.034856252,0.030769242,0.029789772,0.029882835,0.02795981,0.026305499,0.0276758,0.02680773,0.027222
