,Height,2013/05/15 17:20:38,2013/05/15 17:21:38,2013/05/15 17:22:37,2013/05/15 17:23:37,2013/05/15 17:24:38,2013/05/15 17:25:38,2013/05/15 17:26:38,2013/05/15 17:27:38,2013/05/15 17:28:37,2013/05/15 17:29:37,2013/05/15 17:30:37,2013/05/15 17:31:38,2013/05/15 17:32:38,2013/05/15 17:33:38,2013/05/15 17:34:37,2013/05/15 17:35:37,2013/05/15 17:36:37,2013/05/15 17:56:38,2013/05/15 17:57:38,2013/05/15 17:58:38,2013/05/15 17:59:38,2013/05/15 18:00:38,2013/05/15 18:01:38,2013/05/15 18:02:38,2013/05/15 18:03:38,2013/05/15 18:04:38,2013/05/15 18:05:38,2013/05/15 18:06:38,2013/05/15 18:07:38,2013/05/15 18:08:38,2013/05/15 18:09:38,2013/05/15 18:10:38,2013/05/15 18:11:38,2013/05/15 18:12:38,2013/05/15 18:13:38,2013/05/15 18:14:38,2013/05/15 18:15:38,2013/05/15 18:16:38,2013/05/15 18:17:38,2013/05/15 18:18:38,2013/05/15 18:19:38,2013/05/15 18:20:38,2013/05/15 18:21:38,2013/05/15 19:10:38,2013/05/15 19:11:37,2013/05/15 19:12:38,2013/05/15 19:13:38,2013/05/15 19:14:38,2013/05/15 19:15:38,2013/05/15 19:16:37,2013/05/15 19:17:38,2013/05/15 19:18:38,2013/05/15 19:19:38,2013/05/15 19:20:38,2013/05/15 19:21:37,2013/05/15 19:22:38,2013/05/15 19:23:38,2013/05/15 19:24:38,2013/05/15 19:25:38,2013/05/15 19:26:38,2013/05/15 19:27:38,2013/05/15 19:28:38,2013/05/15 19:29:38,2013/05/15 19:30:38,2013/05/15 19:31:37,2013/05/15 19:32:37,2013/05/15 19:33:37,2013/05/15 19:34:37,2013/05/15 19:35:38
13,3250.0,0.0355671099999999,0.0343755499999999,0.03513807,0.0348366799999999,0.0361887599999999,0.0361343599999999,0.0353358099999999,0.0344876,0.0348101999999999,0.0351151599999999,0.03293222,0.0348485899999999,0.0356835599999999,0.0303177099999999,0.0295364399999999,0.0303534999999999,0.0295847399999999,0.0305538699999999,0.03456548,0.0305710099999999,0.0342814499999999,0.0300988999999999,0.03181909,0.0306122,0.02982463,0.0311280299999999,0.0299843999999999,0.0344593799999999,0.0369141399999999,0.0372564699999999,0.0350254899999999,0.0345529599999999,0.0367096399999999,0.0357570199999999,0.0382729699999999,0.03877553,0.0373934299999999,0.0382348399999999,0.03753123,0.0380888599999999,0.0375982099999999,0.0360296799999999,0.0356128999999999,0.0342478099999999,0.0344784499999999,0.0335094799999999,0.0315015799999999,0.03095204,0.03517403,0.03791538,0.03385547,0.03129941,0.03177409,0.0310414199999999,0.0313437699999999,0.0314342299999999,0.0296922599999999,0.03170699,0.03095298,0.0311671899999999,0.03112084,0.0318621199999999,0.0324608799999999,0.03206144,0.0322836099999999,0.0323196499999999,0.0303898999999999,0.0298967399999999,0.0298845399999999
14,3500.0,0.0476844299999999,0.0462894199999999,0.04608959,0.0420540099999999,0.04617905,0.0494237899999999,0.0460487,0.04643367,0.0478617999999999,0.0475289199999999,0.0335991799999999,0.0348171199999999,0.0357268299999999,0.0344809499999999,0.0333375599999999,0.03500919,0.03520952,0.0342179699999999,0.03299123,0.03379713,0.0346019099999999,0.03405419,0.0325890099999999,0.0351660599999999,0.0330672899999999,0.0351295199999999,0.0337281599999999,0.0354437699999999,0.04538874,0.04851111,0.04866193,0.04462338,0.0503130699999999,0.0455782099999999,0.0466528199999999,0.04548457,0.04683168,0.04972259,0.0482899099999999,0.04516825,0.04680343,0.0480514699999999,0.0446411999999999,0.03635701,0.03640516,0.03566727,0.03418387,0.03433983,0.03450571,0.03376883,0.03392021,0.03401332,0.03283684,0.03348106,0.03426556,0.0338235,0.03506742,0.02843668,0.0288737799999999,0.03341416,0.02927888,0.03471564,0.03176531,0.02956658,0.03334982,0.0311391399999999,0.0334906299999999,0.0335018999999999,0.0320839299999999
15,3750.0,0.04785207,0.0454082899999999,0.04655657,0.04598518,0.04480014,0.04897877,0.04703263,0.04894471,0.0490351199999999,0.04426823,0.04374805,0.0438742899999999,0.04471077,0.0393365699999999,0.0391984499999999,0.0440500899999999,0.04349426,0.0432423199999999,0.04499836,0.0425799599999999,0.0400423499999999,0.04614049,0.03452871,0.0441591399999999,0.03734122,0.04412794,0.03846039,0.0434583199999999,0.0468865299999999,0.04626512,0.04349558,0.04718268,0.0435654199999999,0.0434760899999999,0.04509167,0.0422290299999999,0.0413249799999999,0.0400243099999999,0.0443637,0.0435109099999999,0.0445235499999999,0.04522348,0.04536216,0.04056309,0.04236934,0.04033293,0.0387666699999999,0.0367513799999999,0.03283032,0.03437837,0.03588427,0.03482399,0.0362583799999999,0.03730207,0.0381323299999999,0.03761908,0.0357032699999999,0.03191072,0.03073532,0.0346851,0.03446054,0.03842261,0.03611352,0.03631429,0.0399111699999999,0.03884448,0.0403139899999999,0.0404558299999999,0.0409918699999999
16,4000.0,0.0553162,0.05335667,0.05264002,0.0555470999999999,0.05665057,0.05049657,0.04748134,0.04801994,0.0467668799999999,0.05451307,0.0499434899999999,0.0487837499999999,0.05505975,0.04576261,0.0484522199999999,0.0482311099999999,0.0464752099999999,0.04573924,0.0506406699999999,0.04534411,0.04374063,0.04880926,0.0477102899999999,0.04793046,0.04560098,0.0399940399999999,0.04506823,0.0544632299999999,0.0469921699999999,0.0450146199999999,0.04642987,0.0452835099999999,0.04771588,0.0475658,0.04887731,0.05071249,0.05208684,0.05256378,0.05109587,0.0489438699999999,0.0494379899999999,0.0504956599999999,0.0477391,0.0298693499999999,0.02929107,0.0280576599999999,0.0271761299999999,0.02607983,0.02880917,0.03986674,0.0418246399999999,0.0395145899999999,0.03659083,0.0278281099999999,0.0317046099999999,0.03639297,0.03624774,0.03193939,0.0258933699999999,0.0299762499999999,0.0292716799999999,0.0307504799999999,0.03060737,0.03175582,0.0339629299999999,0.0338551999999999,0.0328999899999999,0.0318348299999999,0.0312503799999999
17,4250.0,0.05335132,0.0535774899999999,0.0533505899999999,0.05486928,0.0534761099999999,0.04424735,0.0454054199999999,0.0442117299999999,0.0424795799999999,0.0454906699999999,0.0438820799999999,0.0445149299999999,0.04700237,0.0432073799999999,0.0452361799999999,0.0457946299999999,0.04411695,0.04852758,0.05172795,0.0537359699999999,0.0518874099999999,0.05118977,0.0522472799999999,0.05354388,0.0522328699999999,0.0456021099999999,0.0430485399999999,0.0451223,0.04917707,0.0460300199999999,0.0459073299999999,0.0459775899999999,0.0448405799999999,0.0411060899999999,0.0462402499999999,0.0451014999999999,0.0433040299999999,0.04554817,0.05067873,0.0491189999999999,0.04944837,0.04892683,0.0431436,0.0301258299999999,0.0290953299999999,0.0289971299999999,0.0296787299999999,0.0273492399999999,0.0257669899999999,0.0259157099999999,0.0284971099999999,0.0309515999999999,0.0323991799999999,0.0301085699999999,0.0300878899999999,0.0291499099999999,0.0297192599999999,0.0300875699999999,0.0296176599999999,0.0297797599999999,0.0301065899999999,0.0298812499999999,0.0302045399999999,0.0302131899999999,0.0300593199999999,0.0299724899999999,0.0298812499999999,0.0298812499999999,0.0303293399999999
18,4500.0,0.04094515,0.04288233,0.04429959,0.04345418,0.05000043,0.0446940699999999,0.04171575,0.04133083,0.04020656,0.04098631,0.0406524,0.03913858,0.04128226,0.0389277599999999,0.04016073,0.0414086,0.03938986,0.03930446,0.0400189399999999,0.04185671,0.04288466,0.04026373,0.04142562,0.04016532,0.03996495,0.0372303099999999,0.0394377899999999,0.04316311,0.0350488099999999,0.0350936999999999,0.0349954799999999,0.0343362,0.0352725799999999,0.0345855699999999,0.03482063,0.0356146499999999,0.0359933599999999,0.0361086399999999,0.0353271799999999,0.0350012,0.0353213899999999,0.03686519,0.0376007699999999,0.0278861799999999,0.0271868199999999,0.0279816799999999,0.0300425899999999,0.0298049999999999,0.0272542499999999,0.03045376,0.0271030399999999,0.0296577799999999,0.0292321899999999,0.0293708999999999,0.0290710899999999,0.0281155299999999,0.0285080099999999,0.0299908899999999,0.0292025399999999,0.0295552999999999,0.0299080599999999,0.0294174999999999,0.0300731299999999,0.0300731299999999,0.0289427799999999,0.0288318499999999,0.0288822099999999,0.0288822099999999,0.0293980399999999
19,4750.0,0.04333936,0.04343433,0.0433297499999999,0.0400289199999999,0.0328290799999999,0.04219037,0.03973993,0.04336912,0.04408672,0.03376965,0.0348751,0.03739165,0.03284093,0.03513652,0.04303547,0.04194757,0.03961699,0.0399283899999999,0.04294666,0.0439535,0.04130106,0.04157178,0.0393652199999999,0.0352026599999999,0.0358022599999999,0.04213647,0.04173623,0.04215524,0.0366747599999999,0.0316090199999999,0.03264353,0.03119013,0.0341271599999999,0.0305200999999999,0.0309648399999999,0.0336827099999999,0.03302271,0.03282837,0.03452173,0.03476991,0.03778684,0.03488745,0.0341973799999999,0.0258696999999999,0.0270554399999999,0.0272857399999999,0.0265709799999999,0.0264259699999999,0.0257233699999999,0.0259310199999999,0.0263580399999999,0.0262785899999999,0.0261924799999999,0.0264758299999999,0.0264758299999999,0.0265537699999999,0.0261479199999999,0.0281483299999999,0.0267112799999999,0.0274341699999999,0.0296841399999999,0.0262288099999999,0.0283248899999999,0.0283248899999999,0.0259177899999999,0.0263112999999999,0.0264041599999999,0.0264259699999999,0.0256365899999999
20,5000.0,0.02971328,0.03020449,0.02977343,0.02922858,0.03104335,0.0277756999999999,0.0278823899999999,0.0290318599999999,0.028719,0.03004833,0.0293740699999999,0.0299840699999999,0.0287897199999999,0.03235948,0.0291127299999999,0.02939169,0.0293992899999999,0.02972828,0.03084282,0.0300832799999999,0.0293279799999999,0.0306047299999999,0.03156722,0.02875182,0.02692515,0.02801967,0.0279454099999999,0.0279569899999999,0.0289809299999999,0.0294846599999999,0.03059827,0.03042015,0.0296382499999999,0.0280622399999999,0.0279925499999999,0.03041905,0.03110631,0.0298364799999999,0.0328821999999999,0.03547914,0.03580674,0.0356502299999999,0.03420324,0.0269727099999999,0.0263640299999999,0.0257289999999999,0.0244947799999999,0.0248910299999999,0.0247030399999999,0.0247246199999999,0.0250941599999999,0.0245066199999999,0.0244677399999999,0.0250941599999999,0.0249701899999999,0.0250335299999999,0.0240467799999999,0.0244909599999999,0.0253299099999999,0.0252059399999999,0.0259227899999999,0.0250810099999999,0.0256486199999999,0.0255362799999999,0.0246478599999999,0.0250413699999999,0.0252801099999999,0.0252801099999999,0.0208388099999999
21,5250.0,0.02699281,0.02668026,0.02704509,0.02306732,0.0225076799999999,0.02574698,0.02566123,0.0258746,0.0215062399999999,0.0234192,0.02094611,0.02786868,0.02780226,0.01998833,0.01733083,0.01631989,0.01477959,0.03064509,0.03142721,0.0301971,0.02874472,0.02893924,0.0298278,0.02725023,0.0285038,0.02616755,0.02442821,0.02462073,0.02590506,0.02614881,0.02524177,0.02653874,0.0268523,0.02383979,0.02446594,0.02775321,0.02596148,0.0272877199999999,0.03140025,0.02679616,0.02885553,0.02975155,0.03476767,0.0231859,0.02291043,0.02291043,0.02264398,0.02289427,0.0212154699999999,0.0200749399999999,0.02239756,0.02000403,0.01955844,0.02231873,0.02254581,0.02237012,0.022424,0.02353271,0.02386644,0.02386644,0.02268413,0.02314697,0.02319694,0.02334844,0.02364048,0.02356799,0.02394545,0.02394545,0.01958205
22,5500.0,0.0180779099999999,0.01557841,0.0162324299999999,0.01733701,0.01762696,0.01618158,0.0186075699999999,0.0192668699999999,0.0172398899999999,0.0178654099999999,0.0176067299999999,0.01716143,0.0171640399999999,0.0154130599999999,0.0163787499999999,0.01478997,0.0153595899999999,0.0186001799999999,0.0196663299999999,0.0201173199999999,0.02188823,0.02116045,0.0219353999999999,0.02121691,0.0219319199999999,0.0217209799999999,0.02076701,0.01902889,0.01986511,0.01522529,0.01497366,0.01487312,0.01491185,0.02779755,0.02794147,0.0276713199999999,0.0276322,0.01841679,0.02868017,0.02921194,0.02625643,0.02588777,0.02697008,0.02196425,0.02161611,0.02195616,0.02167013,0.0203495699999999,0.0196223299999999,0.01917298,0.02258406,0.01898476,0.0188326399999999,0.02215055,0.02209449,0.02165669,0.0220100399999999,0.02215471,0.02194493,0.02193684,0.02177898,0.02234963,0.02158671,0.02152271,0.02232404,0.02214621,0.02218357,0.02202032,0.0180111699999999
