Height,2013/05/15 17:12:37,2013/05/15 17:13:38,2013/05/15 17:14:38,2013/05/15 17:15:37,2013/05/15 17:16:37,2013/05/15 17:17:37,2013/05/15 17:18:38,2013/05/15 17:19:37,2013/05/15 17:20:38,2013/05/15 17:21:38,2013/05/15 17:22:37,2013/05/15 17:23:37,2013/05/15 17:24:38,2013/05/15 17:25:38,2013/05/15 17:26:38,2013/05/15 17:27:38,2013/05/15 17:28:37,2013/05/15 17:29:37,2013/05/15 17:30:37,2013/05/15 17:31:38,2013/05/15 17:32:38,2013/05/15 17:33:38,2013/05/15 17:34:37,2013/05/15 17:35:37,2013/05/15 17:36:37,2013/05/15 17:56:38,2013/05/15 17:57:38,2013/05/15 17:58:38,2013/05/15 17:59:38,2013/05/15 18:00:38,2013/05/15 18:01:38,2013/05/15 18:02:38,2013/05/15 18:03:38,2013/05/15 18:04:38,2013/05/15 18:05:38,2013/05/15 18:06:38,2013/05/15 18:07:38,2013/05/15 18:08:38,2013/05/15 18:09:38,2013/05/15 18:10:38,2013/05/15 18:11:38,2013/05/15 18:12:38,2013/05/15 18:13:38,2013/05/15 18:14:38,2013/05/15 18:15:38,2013/05/15 18:16:38,2013/05/15 18:17:38,2013/05/15 18:18:38,2013/05/15 18:19:38,2013/05/15 18:20:38,2013/05/15 18:21:38,2013/05/15 19:10:38,2013/05/15 19:11:37,2013/05/15 19:12:38,2013/05/15 19:13:38,2013/05/15 19:14:38,2013/05/15 19:15:38,2013/05/15 19:16:37,2013/05/15 19:17:38,2013/05/15 19:18:38,2013/05/15 19:19:38,2013/05/15 19:20:38,2013/05/15 19:21:37,2013/05/15 19:22:38,2013/05/15 19:23:38,2013/05/15 19:24:38,2013/05/15 19:25:38,2013/05/15 19:26:38,2013/05/15 19:27:38,2013/05/15 19:28:38,2013/05/15 19:29:38,2013/05/15 19:30:38,2013/05/15 19:31:37,2013/05/15 19:32:37,2013/05/15 19:33:37,2013/05/15 19:34:37,2013/05/15 19:35:38
600.0,0.0065559205,0.0063829925,0.0069583934,0.006739196,0.006692213,0.0068106144,0.0067700436,0.0063117077,0.006819371,0.006253835,0.0065661203,0.006616595,0.007078772,0.0065331534,0.006079937,0.0069746175,0.0065470315,0.0068083527,0.0064416593,0.006825669,0.006170352,0.0062189912,0.0062147384,0.006512613,0.006968289,0.0069296877,0.0062769237,0.0064970166,0.0062977187,0.007381196,0.00684599,0.006528621,0.0062385174,0.0072523626,0.0065343035,0.0066505843,0.0070009693,0.0069594546,0.0066189105,0.0069301976,0.0062929383,0.0062400084,0.0064705308,0.006761993,0.0061970213,0.00612754,0.006637009,0.0061975345,0.0064527364,0.0067091617,0.0069161197,0.007001605,0.0071413103,0.006503663,0.006336701,0.0065550557,0.0066192555,0.006416111,0.0064377603,0.006873824,0.006835469,0.0063355784,0.0065142307,0.006964678,0.007001878,0.006871523,0.0066637113,0.0067727603,0.006026193,0.006555523,0.006597841,0.0069131018,0.0066156494,0.007164643,0.0068302616,0.006802497,0.0064692274
700.0,0.0068036634,0.0066518905,0.006803947,0.006601284,0.006916514,0.006653185,0.006336645,0.006617121,0.007021257,0.006580419,0.0070617227,0.0066296444,0.0064212075,0.00633653,0.0065354994,0.006521041,0.0068430747,0.0064056586,0.006998742,0.006622524,0.0067878505,0.006221853,0.006708737,0.006570064,0.0064971144,0.00695838,0.0069141397,0.006414176,0.0068061873,0.006497631,0.0068367193,0.007479563,0.0066523324,0.006489617,0.0071058567,0.0065444796,0.0069202515,0.0072160796,0.006926126,0.006238025,0.006622387,0.0064869937,0.006728778,0.006373096,0.0067846933,0.0061883302,0.0069842176,0.006599847,0.0064491094,0.0069013396,0.006663517,0.006405718,0.006900342,0.006759444,0.0068027657,0.007360136,0.0072514187,0.006986522,0.0070835995,0.006603696,0.007165293,0.006274978,0.0066268914,0.006260504,0.0063283574,0.0069999453,0.00681042,0.0068849097,0.0076282355,0.006296144,0.00662057,0.0067842435,0.006477355,0.0067674494,0.006898294,0.0064747287,0.006237689
800.0,0.0064804675,0.0065843486,0.00724391,0.006856346,0.006241705,0.0064493655,0.006633993,0.0063814204,0.006622489,0.0070288866,0.00688744,0.006833273,0.006835536,0.006908501,0.0073068663,0.00668073,0.0068022655,0.0071218903,0.006904859,0.006534294,0.006975291,0.006707585,0.006544541,0.006308339,0.0072903,0.006350404,0.0071741384,0.006351535,0.00616232,0.006771545,0.006917097,0.0061628753,0.0064869705,0.0065065953,0.006923251,0.006759731,0.006686969,0.0062739067,0.0064764163,0.006694178,0.0076970696,0.007084347,0.0066114515,0.00655854,0.0066251303,0.006493354,0.006869014,0.0070039555,0.0066330517,0.0069354735,0.0067486987,0.006523957,0.0068072737,0.0069970465,0.006666773,0.0071283537,0.0069629187,0.0064656544,0.006163518,0.006792783,0.0070294742,0.0065247826,0.0066243513,0.0067412765,0.007269229,0.0067439736,0.0067444774,0.006775503,0.0067295483,0.0074300463,0.0066670147,0.0057953983,0.0065641142,0.0067083025,0.007031044,0.006806555,0.0069105704
900.0,0.006602388,0.0066210986,0.0068635666,0.0069368645,0.006758077,0.006795197,0.0063716793,0.00655018,0.006557875,0.006769853,0.00673319,0.0067233997,0.006536268,0.006879269,0.0073318244,0.0069132717,0.0066264924,0.0067790914,0.0069068014,0.0071333894,0.006649469,0.0068195793,0.006347866,0.0066434294,0.0064393384,0.006538653,0.006412709,0.0070269923,0.0059830807,0.006775797,0.006568324,0.006844102,0.0068039354,0.006305992,0.007303434,0.0064429073,0.00619872,0.0067180465,0.0069558183,0.0068489877,0.0065046046,0.0069530737,0.006353551,0.0069646374,0.0064409617,0.0065191,0.006880035,0.006206983,0.0066611683,0.006719773,0.006162387,0.0068630404,0.0066938684,0.006766762,0.007097226,0.006959843,0.006358747,0.006323517,0.006732475,0.0069161016,0.00610591,0.0070874407,0.005923162,0.0064926185,0.006668406,0.0066868416,0.006831702,0.006733022,0.0061341804,0.0063338075,0.0062407805,0.0064585716,0.006772842,0.006613082,0.006634015,0.00613378,0.0065752403
1000.0,0.007012366,0.0064639403,0.0063052145,0.006515483,0.0064557325,0.006690629,0.006294354,0.0065123313,0.0060526314,0.0066727977,0.0064550503,0.006720318,0.0063806185,0.0063409656,0.007099013,0.0066700825,0.006735181,0.0067466926,0.0066905804,0.006711536,0.0063400376,0.006860668,0.0065601645,0.0071417354,0.0062622917,0.0065330137,0.0069393925,0.005932741,0.0067950394,0.0059997323,0.006921679,0.0065791393,0.0067663915,0.0063991444,0.0067403694,0.006986705,0.006529823,0.0062049776,0.0070798164,0.0062849224,0.0062708016,0.006727189,0.0069422866,0.007023378,0.006982568,0.0068482975,0.006614432,0.0066225403,0.00722313,0.0064120204,0.0066992864,0.0064746216,0.0068728896,0.006821545,0.0071038613,0.0068171676,0.0062259026,0.0063833212,0.00697685,0.0072918455,0.00600309,0.006745392,0.0068887514,0.0063705198,0.0066290516,0.0071867146,0.006648748,0.0065301196,0.006519764,0.006557467,0.0067078704,0.006682885,0.006845089,0.006160476,0.0071432637,0.0067805382,0.00663524
1250.0,0.0062760604,0.0067118495,0.0067740213,0.0064351875,0.006662078,0.0068465476,0.006826399,0.006610491,0.0064581446,0.006610383,0.007105652,0.0067280377,0.006270891,0.006536597,0.0067818007,0.0065239416,0.00677751,0.006650841,0.006214131,0.007120872,0.0063708257,0.007103499,0.006417011,0.006222632,0.0068898723,0.006063992,0.0072145527,0.00619784,0.0060852543,0.0064662504,0.006833713,0.0068267565,0.007135162,0.0069168163,0.007152609,0.0065828273,0.0064079138,0.0061303335,0.0063963337,0.006777905,0.0066040815,0.006600505,0.006552756,0.006358084,0.0066821934,0.0061676865,0.006369158,0.0061627068,0.006762244,0.0069915126,0.006726137,0.006955139,0.006392588,0.0069169533,0.0070022573,0.0071466584,0.006816403,0.00673597,0.0071930806,0.0063030384,0.0062638866,0.006417203,0.0065369043,0.0065155723,0.006542346,0.0063277096,0.0069482387,0.0071058297,0.0070600435,0.0066857445,0.007073399,0.006772633,0.007017553,0.0071103205,0.0067396667,0.0068186386,0.0073673883
1500.0,0.006790889,0.0066787987,0.006818089,0.006837837,0.0065386994,0.0071376916,0.006657855,0.0062555117,0.0068785874,0.007084583,0.0063041686,0.007043534,0.006709156,0.0064567905,0.0064118584,0.0065751793,0.006780233,0.006686126,0.006884613,0.0068664565,0.0071822642,0.0076122032,0.00681196,0.0070147146,0.0066435933,0.006663226,0.0061387513,0.00664595,0.0067747184,0.006850776,0.00677492,0.006341492,0.006954065,0.006412563,0.006792212,0.0065676896,0.0073920176,0.006352804,0.006233795,0.0062721553,0.007045249,0.0064641237,0.0069871703,0.007067508,0.006482109,0.0069883964,0.006743336,0.006397853,0.0071280017,0.0064792424,0.0070477454,0.0068095843,0.006533578,0.007458203,0.0068573896,0.0064976905,0.00650068,0.006457545,0.007157498,0.007089113,0.0069663217,0.006245988,0.0069037345,0.006173149,0.0068777087,0.0064670765,0.006528045,0.006399827,0.00693475,0.0071340855,0.0065860683,0.007262492,0.0067922417,0.0063128793,0.0069970028,0.0066653755,0.007003036
1750.0,0.0067183496,0.0061125653,0.0064374027,0.007005256,0.006523563,0.0074777957,0.006389988,0.006787321,0.0069473013,0.0060536065,0.0065586763,0.0063579627,0.006276161,0.0064622327,0.007155454,0.006708818,0.0071334536,0.0068674777,0.006382049,0.0065929666,0.0068814205,0.006766824,0.0067820908,0.0067375647,0.006541888,0.0068228007,0.006807859,0.006858562,0.0068617193,0.0066627413,0.006253579,0.0067126583,0.0072571696,0.006279019,0.0067044655,0.0061523607,0.0071489494,0.007352297,0.006530618,0.006462606,0.0068751834,0.0066279024,0.0068057077,0.0062511344,0.0072623114,0.0069275755,0.006797716,0.007104164,0.0073083797,0.006464413,0.007010334,0.0063674026,0.006163448,0.006452318,0.006676397,0.00652212,0.0072431094,0.007072529,0.006482499,0.0068342304,0.006623653,0.0066460315,0.006610235,0.0069454955,0.006507563,0.0066264854,0.006570695,0.0066859466,0.006440468,0.006489036,0.007171455,0.006194305,0.0062797554,0.0069029834,0.006270362,0.0070668617,0.0067755957
2000.0,0.0061584366,0.006981273,0.0065081264,0.006588977,0.0065022362,0.0062941443,0.0069057057,0.006530245,0.0068244115,0.006832259,0.007059101,0.0064169313,0.00634963,0.0071888366,0.0066335225,0.006569222,0.006395943,0.0070533953,0.0065851486,0.006744115,0.0064573092,0.006361407,0.0069787977,0.006740292,0.006846151,0.0065525174,0.006758098,0.0064471914,0.0071178274,0.0064589945,0.0070013735,0.006697523,0.0068200906,0.00692071,0.006596876,0.0061081396,0.006491121,0.0068027554,0.0065116812,0.0065326737,0.006261732,0.006758628,0.006495161,0.0067500323,0.006782681,0.0068288604,0.006878137,0.006943894,0.006616523,0.0066310484,0.0071038716,0.0065393345,0.0066023786,0.0066769943,0.006337881,0.0065333704,0.0071748486,0.0066829394,0.006624663,0.007148026,0.0061001447,0.006436764,0.007097404,0.0069484767,0.006961997,0.00713363,0.0068888795,0.007165854,0.0064000976,0.0065965094,0.0064660525,0.0063259713,0.0067767105,0.0071302364,0.006495973,0.006567818,0.006623191
2250.0,0.0066532595,0.0065864353,0.0070127547,0.006459186,0.0071308175,0.006926223,0.0066812537,0.00676973,0.0063163135,0.0069567687,0.007271954,0.0071170568,0.0065403664,0.0068215225,0.0062590726,0.006671975,0.0070643164,0.0062535023,0.006447772,0.0065757134,0.0069674095,0.0064460146,0.0067473003,0.0069677583,0.00719084,0.006493804,0.0067302044,0.006056147,0.0069288528,0.0068861973,0.006474248,0.00667933,0.0066588414,0.0065171532,0.006084305,0.0064470125,0.0063865143,0.006984368,0.0065549915,0.007104148,0.0060329298,0.0065660994,0.0065778964,0.007221173,0.0071392725,0.0070027406,0.0068033813,0.0065968717,0.0063485536,0.0064141164,0.0060342737,0.0064729936,0.006673216,0.0073861754,0.006716638,0.006899561,0.006471739,0.006834702,0.006700464,0.0068496317,0.007083862,0.0063552666,0.0071706367,0.007025778,0.006310584,0.0062476606,0.0068287035,0.0067965174,0.006763054,0.007348686,0.0068298406,0.0065912697,0.006150327,0.006768192,0.006806856,0.007297467,0.006954757
