Height,2012/10/24 17:45:38,2012/10/24 17:46:38,2012/10/24 17:47:38,2012/10/24 17:48:38,2012/10/24 17:49:38,2012/10/24 17:50:38,2012/10/24 17:51:38,2012/10/24 17:52:37,2012/10/24 17:53:37,2012/10/24 17:54:38,2012/10/24 17:55:38,2012/10/24 17:56:37,2012/10/24 17:57:38,2012/10/24 17:58:37,2012/10/24 17:59:37,2012/10/24 18:00:37,2012/10/24 18:01:38,2012/10/24 18:02:38,2012/10/24 18:03:38,2012/10/24 18:04:38,2012/10/24 18:05:38,2012/10/24 18:06:38,2012/10/24 18:07:38,2012/10/24 18:08:38,2012/10/24 18:09:38,2012/10/24 18:10:37,2012/10/24 18:56:37,2012/10/24 18:57:38,2012/10/24 18:58:38,2012/10/24 18:59:38,2012/10/24 19:00:38,2012/10/24 19:01:37,2012/10/24 19:02:37,2012/10/24 19:03:38,2012/10/24 19:04:37,2012/10/24 19:05:38,2012/10/24 19:06:38,2012/10/24 19:07:38,2012/10/24 19:08:37,2012/10/24 19:09:38,2012/10/24 19:10:38,2012/10/24 19:11:38,2012/10/24 19:12:37,2012/10/24 19:13:38,2012/10/24 19:14:37,2012/10/24 19:15:37,2012/10/24 19:16:38,2012/10/24 19:17:37,2012/10/24 19:18:37,2012/10/24 19:19:37,2012/10/24 19:20:38,2012/10/24 19:21:37,2012/10/24 20:07:38,2012/10/24 20:08:38,2012/10/24 20:09:38,2012/10/24 20:10:38,2012/10/24 20:11:38,2012/10/24 20:12:38,2012/10/24 20:13:38,2012/10/24 20:14:38,2012/10/24 20:15:38,2012/10/24 20:16:38,2012/10/24 20:17:38,2012/10/24 20:18:38,2012/10/24 20:19:38,2012/10/24 20:20:38,2012/10/24 20:21:38,2012/10/24 20:22:38,2012/10/24 20:23:38,2012/10/24 20:24:38,2012/10/24 20:25:38,2012/10/24 20:26:37,2012/10/24 20:27:38,2012/10/24 20:28:38,2012/10/24 20:29:38,2012/10/24 20:30:38,2012/10/24 20:31:38
600.0,946.2748214285701,946.3004705882353,946.3334210526298,946.3649999999996,946.3725000000015,946.3350000000007,946.2800000000015,946.2499999999986,946.2709401709404,946.3081196581217,946.3428205128224,946.3155555555543,946.2949999999993,946.2750000000017,946.2524999999996,946.2774999999984,946.3000000000001,946.3125000000013,946.3325,946.319999999998,946.2750000000005,946.2600000000001,946.2324999999981,946.2124999999985,946.2148888888884,946.1934426229515,946.4500000000018,946.4400000000006,946.4275000000004,946.4249999999984,946.4149999999983,946.4047863247876,946.4023076923097,946.3726724137932,946.3851724137922,946.4255652173895,946.4205217391294,946.4117948717955,946.4093162393178,946.3746153846153,946.4093162393164,946.4075000000022,946.4375000000009,946.4325000000009,946.4175000000007,946.4525000000016,946.4125000000001,946.3899999999977,946.3852991452982,946.3803418803423,946.385730337079,946.4320000000005,946.1627450980393,946.2161249999992,946.211834862384,946.234999999999,946.2549999999983,946.2175000000004,946.2049999999997,946.1950000000014,946.1650000000011,946.1824999999988,946.2099999999981,946.1900000000011,946.2175000000008,946.202499999999,946.1874999999989,946.1895726495713,946.1945299145301,946.1994871794882,946.1747008547021,946.180000000002,946.1574999999987,946.1625000000012,946.2150000000004,946.2324999999983,946.2546874999992
700.0,934.8748214285723,934.9038823529428,934.9410526315809,934.9799999999988,934.9874999999981,934.9499999999988,934.8875000000007,934.8524999999989,934.8734188034177,934.9105982905999,934.9502564102596,934.9205128205132,934.9025000000003,934.8825000000016,934.8575000000011,934.8799999999985,934.9024999999998,934.9149999999988,934.9400000000006,934.9300000000013,934.885000000002,934.8725000000024,934.8424999999996,934.8249999999973,934.8287777777763,934.8044262295087,935.0549999999988,935.0399999999985,935.0249999999978,935.0249999999993,935.0124999999998,935.0047863247848,935.0047863247853,934.9750862068972,934.9900862068971,935.0380869565213,935.0330434782619,935.021709401708,935.0192307692304,934.9770940170941,935.0117948717957,935.0049999999993,935.0325000000001,935.025000000001,935.0074999999996,935.0450000000008,935.0025000000021,934.9800000000024,934.9752991452979,934.9752991452987,934.9824719101136,935.0320000000007,934.7841176470585,934.8442499999989,934.8351376146774,934.8625000000002,934.8824999999999,934.8375000000005,934.8275000000011,934.8149999999999,934.7824999999985,934.8025000000015,934.8325000000011,934.8124999999993,934.8449999999996,934.8299999999982,934.8149999999995,934.8195726495743,934.8245299145317,934.8319658119678,934.8047008547029,934.8099999999986,934.7849999999988,934.7899999999988,934.8449999999996,934.8625000000002,934.8856250000008
800.0,923.6048214285709,923.6407058823536,923.6786842105251,923.7199999999985,923.727500000001,923.6849999999987,923.6174999999996,923.5800000000016,923.6009401709417,923.6381196581207,923.6777777777764,923.6480341880322,923.6275000000006,923.6075000000009,923.5825,923.6024999999997,923.625,923.6399999999993,923.6699999999992,923.6624999999984,923.6224999999981,923.6099999999981,923.577500000001,923.5650000000002,923.5691111111103,923.5449180327873,923.7800000000001,923.7600000000004,923.7449999999997,923.7475000000013,923.7325000000011,923.7272649572648,923.7272649572639,923.6950862068959,923.7100862068967,923.763130434784,923.7606086956536,923.749145299145,923.749145299145,923.7045299145292,923.7367521367537,923.7250000000031,923.7525000000007,923.7425000000003,923.7225000000019,923.7624999999997,923.7149999999987,923.6899999999991,923.6852991452981,923.6927350427328,923.7025842696622,923.7570000000006,923.525490196078,923.5887499999986,923.5784403669722,923.6100000000015,923.6275000000022,923.5774999999998,923.5674999999983,923.555,923.5249999999994,923.5500000000012,923.5825000000011,923.5600000000006,923.5949999999988,923.5774999999986,923.5625000000007,923.5721367521367,923.5770940170937,923.589487179487,923.5622222222224,923.5649999999989,923.537499999999,923.5399999999988,923.5974999999983,923.6174999999976,923.6426041666654
900.0,912.4648214285711,912.5007058823537,912.541228070177,912.5875000000015,912.5900000000017,912.5500000000018,912.4775,912.4324999999993,912.4584615384637,912.4931623931647,912.5328205128208,912.5055555555547,912.4824999999983,912.4600000000017,912.4325000000009,912.4449999999988,912.4649999999984,912.4824999999985,912.5174999999986,912.5174999999989,912.4849999999974,912.475,912.4399999999999,912.4300000000005,912.4326666666665,912.4054098360645,912.6299999999993,912.6066666666654,912.5924999999999,912.6000000000008,912.5849999999995,912.5847863247852,912.5847863247866,912.5476724137919,912.5601724137921,912.6131304347828,912.613130434783,912.6016239316241,912.6065811965819,912.5570085470102,912.5842735042755,912.5650000000004,912.5900000000017,912.58,912.5599999999998,912.6000000000005,912.5499999999994,912.5224999999998,912.5152991453,912.5301709401709,912.5393258426969,912.5969999999995,912.3968627450985,912.4632500000009,912.4490825688089,912.4849999999998,912.5000000000003,912.4450000000005,912.4349999999988,912.4175000000005,912.3875000000022,912.4174999999997,912.4550000000004,912.435000000001,912.4724999999991,912.4475000000011,912.4325000000017,912.4472649572647,912.4497435897414,912.4670940170919,912.4398290598299,912.4399999999998,912.415,912.4200000000003,912.4775000000009,912.4999999999992,912.5265624999997
1000.0,901.4448214285723,901.4875294117662,901.5288596491225,901.5800000000003,901.5825000000004,901.5425000000009,901.4675000000018,901.417500000003,901.4434188034198,901.4731623931625,901.5128205128194,901.4880341880335,901.4650000000019,901.4449999999999,901.4125000000003,901.4199999999995,901.4350000000005,901.452500000001,901.4974999999989,901.4999999999975,901.4749999999988,901.4675000000013,901.4274999999986,901.4249999999989,901.4297777777783,901.4011475409834,901.6100000000007,901.5800000000006,901.5650000000014,901.574999999998,901.5574999999974,901.559743589743,901.5572649572637,901.5175862068966,901.5300862068964,901.5830434782611,901.5906086956506,901.5817094017099,901.5891452991452,901.542051282051,901.5643589743603,901.537500000002,901.5599999999979,901.5499999999976,901.5274999999981,901.5649999999994,901.5149999999987,901.4825000000009,901.477863247865,901.5001709401695,901.5094382022462,901.5720000000009,901.3911764705883,901.4632499999989,901.443761467889,901.4825000000003,901.5,901.4400000000009,901.4325000000007,901.4099999999979,901.3800000000003,901.4124999999995,901.4549999999992,901.4350000000018,901.4749999999985,901.444999999999,901.4275000000018,901.449914529916,901.4499145299134,901.474700854702,901.4474358974381,901.4425,901.4199999999984,901.4200000000004,901.4775000000005,901.505,901.5314583333334
1250.0,874.4548214285704,874.5043529411762,874.5490350877174,874.6049999999997,874.5975000000001,874.5700000000012,874.49,874.4275000000004,874.4556410256415,874.4581196581198,874.4952991452975,874.4829059829054,874.4574999999984,874.4449999999983,874.3975000000011,874.3849999999994,874.3874999999998,874.405000000001,874.4675000000021,874.4850000000009,874.4850000000015,874.4899999999994,874.4399999999986,874.4499999999994,874.4572222222222,874.417868852458,874.5950000000008,874.5566666666673,874.5449999999992,874.5625000000017,874.5400000000024,874.5497435897449,874.5373504273517,874.4851724137931,874.4901724137919,874.5327826086962,874.5529565217386,874.552051282051,874.5768376068381,874.5322222222215,874.5371794871791,874.5000000000013,874.5099999999987,874.5125000000006,874.4975000000003,874.5125000000004,874.4700000000001,874.4174999999993,874.4079487179494,874.457521367522,874.4629213483146,874.5368333333333,874.4241176470582,874.5023749999995,874.4777981651382,874.5175000000027,874.5324999999999,874.4649999999986,874.4500000000015,874.4100000000016,874.3850000000012,874.430000000002,874.4850000000031,874.480000000001,874.5249999999988,874.4675000000008,874.4475000000012,874.4803418803431,874.4679487179468,874.512564102563,874.5001709401719,874.4899999999997,874.482499999999,874.4675000000009,874.5150000000019,874.5499999999992,874.574270833332
1500.0,848.2248214285719,848.2811764705883,848.3292105263162,848.3925000000015,848.3700000000015,848.3625,848.2824999999984,848.2049999999981,848.2402564102574,848.2080341880331,848.2352991452975,848.2377777777789,848.2050000000005,848.2000000000016,848.1400000000011,848.1074999999989,848.0900000000005,848.1050000000013,848.1825000000002,848.2099999999994,848.2424999999994,848.2625000000005,848.2024999999987,848.2249999999976,848.2382222222215,848.1850819672134,848.339999999999,848.2933333333317,848.2824999999988,848.3074999999983,848.2774999999987,848.2947863247873,848.2724786324795,848.2052586206912,848.1952586206907,848.2097391304351,848.2450434782622,848.2603418803438,848.3123931623961,848.2851282051295,848.2677777777768,848.2175000000018,848.2075000000004,848.2249999999976,848.2200000000009,848.1950000000006,848.1699999999983,848.0924999999984,848.0832478632476,848.1675213675206,848.1662921348297,848.2563333333318,848.21294117647,848.2952500000005,848.2699082568803,848.3024999999986,848.3224999999993,848.2525000000011,848.222500000001,848.1625000000021,848.1424999999996,848.199999999999,848.2699999999995,848.2850000000008,848.3325000000004,848.2400000000013,848.2199999999992,848.2607692307699,848.2235897435911,848.290512820511,848.2929914529891,848.2774999999984,848.3000000000004,848.2600000000019,848.2900000000013,848.3325000000021,848.3489583333345
1750.0,822.7248214285719,822.7914117647056,822.839385964911,822.9074999999987,822.8674999999998,822.8824999999986,822.8074999999982,822.715,822.754700854701,822.677863247863,822.6927350427362,822.7125641025641,822.6724999999993,822.6799999999992,822.6049999999997,822.5550000000012,822.5175000000008,822.5249999999993,822.6150000000017,822.6474999999998,822.7100000000012,822.7500000000009,822.6800000000015,822.7175000000002,822.7427777777779,822.6727868852468,822.8049999999992,822.7566666666672,822.7450000000019,822.7750000000005,822.7375000000003,822.7573504273521,822.7226495726517,822.6403448275857,822.6153448275849,822.5966086956506,822.6470434782613,822.6838461538446,822.7656410256393,822.7582051282042,822.7210256410242,822.6600000000014,822.6300000000012,822.6724999999999,822.6799999999984,822.602499999998,822.5999999999987,822.489999999999,822.4785470085492,822.6074358974358,822.5962921348304,822.7056666666659,822.7303921568617,822.8172499999997,822.791376146789,822.8100000000015,822.8324999999988,822.7625000000004,822.7125000000017,822.6324999999993,822.6200000000005,822.6875000000016,822.7725000000003,822.8125000000001,822.8649999999999,822.7299999999996,822.7124999999976,822.7561538461529,822.6867521367519,822.783418803418,822.805726495727,822.7899999999998,822.8500000000013,822.7725000000003,822.7824999999995,822.8300000000006,822.8355208333327
2000.0,797.9300000000002,798.0050588235298,798.0521052631589,798.1249999999999,798.062499999999,798.105000000002,798.0374999999998,797.927499999998,797.9766666666674,797.8502564102556,797.8527350427325,797.8899145299146,797.8399999999989,797.8599999999998,797.7674999999994,797.7074999999987,797.6499999999983,797.6499999999988,797.7524999999999,797.7850000000007,797.8775000000023,797.9400000000006,797.8599999999984,797.9099999999996,797.9469999999998,797.8552459016389,797.9800000000008,797.9300000000011,797.9149999999996,797.9474999999996,797.8975000000017,797.9174358974365,797.8703418803407,797.7704310344831,797.7304310344832,797.6733913043489,797.7389565217406,797.8025641025664,797.9141025641023,797.9339316239318,797.8744444444428,797.8025000000005,797.7525000000002,797.8175,797.8425000000008,797.7050000000015,797.7300000000016,797.584999999999,797.5714529914536,797.7449572649571,797.7229213483149,797.8548333333341,797.9464705882364,798.0383749999996,798.0148623853202,798.0149999999995,798.0425000000007,797.9749999999993,797.8975,797.7974999999982,797.7924999999993,797.8700000000009,797.9699999999978,798.0400000000012,798.1000000000012,797.9174999999994,797.9075000000005,797.9515384615398,797.8400000000013,797.9664102564111,798.0110256410233,797.9974999999997,798.1050000000005,797.9849999999986,797.9699999999988,798.0200000000002,798.0090624999995
2250.0,773.8051785714282,773.8921176470578,773.9399122807015,774.0225000000002,773.9399999999994,774.0099999999998,773.9525000000009,773.8250000000005,773.8810256410264,773.7050427350437,773.6926495726497,773.7447008547002,773.6874999999985,773.7225000000011,773.6125,773.5450000000014,773.4699999999985,773.4599999999989,773.5700000000013,773.5950000000007,773.7075000000009,773.7949999999994,773.7074999999993,773.772499999998,773.8279999999995,773.7081967213117,773.8349999999996,773.783333333333,773.7650000000014,773.7999999999995,773.7350000000006,773.7550427350403,773.6955555555559,773.5780172413789,773.5230172413796,773.4251304347844,773.5033043478257,773.5964102564105,773.7426495726501,773.7897435897455,773.7079487179479,773.6249999999983,773.5499999999995,773.639999999998,773.6850000000006,773.4800000000006,773.5374999999989,773.3549999999997,773.3394017094005,773.5624786324772,773.5262921348306,773.6839999999996,773.831176470589,773.9322500000006,773.9130275229363,773.8924999999996,773.927499999998,773.859999999999,773.755,773.6350000000006,773.6375000000011,773.7275000000002,773.8399999999995,773.9425000000007,774.0124999999998,773.7800000000011,773.7799999999996,773.8193162393156,773.660683760684,773.8217948717946,773.8862393162376,773.8774999999998,774.035000000002,773.8624999999992,773.8225000000019,773.8700000000006,773.8405208333335
