Height,2013/05/15 03:56:38,2013/05/15 03:57:38,2013/05/15 03:58:38,2013/05/15 03:59:38,2013/05/15 04:00:38,2013/05/15 04:01:38,2013/05/15 04:02:38,2013/05/15 04:03:38,2013/05/15 04:04:38,2013/05/15 04:05:38,2013/05/15 04:06:38,2013/05/15 04:07:38,2013/05/15 04:08:38,2013/05/15 04:09:38,2013/05/15 04:10:38,2013/05/15 04:11:38,2013/05/15 04:12:38,2013/05/15 04:13:38,2013/05/15 04:14:38,2013/05/15 04:15:38,2013/05/15 04:16:38,2013/05/15 04:17:38,2013/05/15 04:18:37,2013/05/15 04:19:38,2013/05/15 04:20:38
600.0,942.5322580645166,942.5124175824183,942.523035714287,942.5225000000028,942.5975000000024,942.6525000000012,942.6825000000006,942.687499999999,942.6286842105244,942.5994495412845,942.5417592592588,942.5175925925919,942.5183636363627,942.5643859649118,942.6012173913055,942.6494827586221,942.6744827586217,942.6243636363657,942.5771153846173,942.5865656565649,942.5544329896915,942.5448039215707,942.5999065420555,942.5680769230754,942.5744155844164
700.0,931.1588709677427,931.1592307692324,931.1608035714306,931.1600000000008,931.2450000000016,931.2824999999997,931.3199999999988,931.332499999999,931.2592105263163,931.232660550459,931.1619444444428,931.127037037035,931.1408181818202,931.1846491228072,931.2287826086954,931.2743965517254,931.2918965517248,931.2436363636356,931.1985576923057,931.2136363636379,931.1844329896882,931.1668627450966,931.214485981308,931.1843269230756,931.1858441558445
800.0,919.8754838709687,919.9024175824195,919.8937500000011,919.8949999999983,919.9874999999984,920.0025000000004,920.0449999999994,920.0675000000002,919.9846491228071,919.9632110091723,919.8822222222223,919.836574074076,919.8660000000009,919.9050877192986,919.9539130434783,919.9892241379324,919.9992241379299,919.954818181818,919.9192307692314,919.9409090909077,919.9088659793791,919.8809803921563,919.9141121495313,919.8899999999994,919.886493506494
900.0,908.6880645161291,908.7428571428574,908.7218749999985,908.7249999999996,908.8200000000014,908.805000000001,908.8524999999993,908.8850000000009,908.7949999999981,908.783761467889,908.6925000000017,908.6361111111105,908.6838181818181,908.7131578947372,908.7666956521759,908.791724137933,908.7892241379327,908.7533636363632,908.7293269230756,908.7575757575744,908.725670103094,908.6873529411756,908.7011214953271,908.6829807692316,908.6735064935078
1000.0,897.5872580645154,897.6773626373615,897.6451785714265,897.6500000000005,897.7499999999992,897.7024999999983,897.7525000000006,897.7950000000009,897.6978947368419,897.6965137614678,897.595000000001,897.5305555555542,897.596454545453,897.6137719298226,897.6719999999989,897.6816379310353,897.669137931033,897.6418181818177,897.6337499999993,897.6692929292942,897.6374226804107,897.5910784313735,897.5782242990663,897.5684615384617,897.5503896103896
1250.0,870.2496774193543,870.4346153846155,870.3695535714295,870.3775000000026,870.4825000000003,870.3399999999975,870.392499999998,870.4575000000003,870.3485964912284,870.3746788990827,870.2580555555551,870.1828703703706,870.2901818181826,870.2754385964906,870.3429565217385,870.3066379310344,870.2741379310343,870.2772727272724,870.3060576923061,870.3497979797962,870.3177319587613,870.2458823529385,870.1677570093457,870.1924038461532,870.1511688311698
1500.0,843.504032258066,843.7831868131881,843.6868750000014,843.7049999999981,843.8049999999988,843.5674999999981,843.6174999999996,843.6999999999995,843.5891228070196,843.6448623853206,843.5158333333335,843.4379629629642,843.5840000000019,843.5298245614043,843.6066086956508,843.5116379310357,843.4616379310368,843.4999090909107,843.5698076923079,843.6253535353547,843.5902061855655,843.5006862745078,843.3472897196281,843.4129807692326,843.3509090909088
1750.0,817.3783870967733,817.7517582417585,817.626785714285,817.6575000000013,817.747500000002,817.4150000000004,817.455,817.5500000000018,817.4420175438581,817.5292660550468,817.3983333333343,817.3258333333332,817.5050909090901,817.4066666666681,817.4903478260869,817.3317241379337,817.266724137932,817.3425454545443,817.4507692307702,817.5154545454551,817.4828865979381,817.3809803921561,817.1520560747657,817.2655769230781,817.1833766233776
2000.0,791.8993548387102,792.3520879120888,792.1992857142861,792.2449999999989,792.3150000000021,791.9025000000001,791.9324999999988,792.0324999999995,791.9347368421062,792.0481651376169,791.9178703703706,791.8614814814808,792.0660909090897,791.925877192982,792.0165217391324,791.7917241379331,791.7142241379307,791.823181818182,791.9646153846171,792.033030303031,792.0085567010296,791.9020588235286,791.6023364485992,791.7665384615386,791.6636363636367
2250.0,767.0790322580651,767.5956043956039,767.4214285714291,767.4825000000004,767.5300000000002,767.0500000000003,767.0624999999985,767.1600000000008,767.0747368421053,767.2093577981659,767.0849074074088,767.0500000000008,767.2721818181826,767.0973684210535,767.1950434782628,766.906637931033,766.8216379310363,766.9571818181811,767.1225961538478,767.1939393939391,767.1746391752569,767.0714705882358,766.7100934579453,766.9249038461526,766.8074025974023
