Height,2013/05/15 03:56:38,2013/05/15 03:57:38,2013/05/15 03:58:38,2013/05/15 03:59:38,2013/05/15 04:00:38,2013/05/15 04:01:38,2013/05/15 04:02:38,2013/05/15 04:03:38,2013/05/15 04:04:38,2013/05/15 04:05:38,2013/05/15 04:06:38,2013/05/15 04:07:38,2013/05/15 04:08:38,2013/05/15 04:09:38,2013/05/15 04:10:38,2013/05/15 04:11:38,2013/05/15 04:12:38,2013/05/15 04:13:38,2013/05/15 04:14:38,2013/05/15 04:15:38,2013/05/15 04:16:38,2013/05/15 04:17:38,2013/05/15 04:18:37,2013/05/15 04:19:38,2013/05/15 04:20:38
600.0,44.954387096774184,46.29336263736262,46.427607142857035,45.65499999999998,44.39800000000003,44.1910000000001,44.46324999999991,45.520750000000085,48.3983859649123,47.24058715596339,45.35206481481473,44.49414814814812,42.11765454545447,42.81640350877187,42.66249565217398,44.201672413793126,44.856922413793185,44.84973636363641,46.055057692307734,44.28374747474748,44.82994845360826,44.89866666666666,44.15211214953268,44.86816346153848,43.87798701298707
700.0,44.87320967741936,46.14468131868128,46.39592857142859,45.52700000000003,44.24549999999993,44.2845,44.55974999999994,45.689250000000044,48.81961403508768,47.49200917431191,45.385351851851915,44.475342592592625,41.84376363636368,42.769631578947454,42.659765217391204,44.54650000000008,45.41200000000004,45.279309090909166,46.606451923076975,44.66536363636363,45.23177319587628,45.384460784313745,44.64199065420565,45.31214423076929,44.235
800.0,45.35980645161288,46.37996703296705,46.81405357142852,45.82900000000007,44.703750000000085,45.13400000000009,45.33900000000011,46.46449999999999,49.680728070175405,48.22679816513765,46.04696296296308,45.162731481481515,42.30667272727276,43.44629824561396,43.38674782608694,45.6050862068966,46.70158620689648,46.42741818181811,47.77081730769223,45.738888888888894,46.208907216494865,46.37742156862752,45.7455140186916,46.25664423076933,45.18809090909089
900.0,45.84535483870969,46.74902197802198,47.284875000000056,46.16449999999997,45.12449999999992,45.795249999999974,46.06075000000005,47.253750000000025,50.608754385964886,49.01763302752291,46.67439814814817,45.775935185185304,42.71413636363636,44.01044736842106,43.94896521739137,46.45371551724139,47.825715517241356,47.4985363636364,48.93517307692313,46.854070707070754,47.27670103092785,47.46339215686272,46.876775700934616,47.25038461538462,46.0807532467533
1000.0,46.69430645161293,47.52947252747254,48.16053571428568,46.89100000000006,46.070000000000135,46.92675000000003,47.215250000000076,48.49599999999997,51.864245614035035,50.21245871559632,47.765796296296365,46.82410185185182,43.665372727272704,45.06637719298254,45.036660869565274,47.766905172413765,49.31715517241367,48.965527272727215,50.48386538461547,48.44128282828281,48.76510309278344,48.89058823529409,48.306551401869235,48.51090384615396,47.30042857142857
1250.0,48.60317741935484,49.03907692307689,49.99147321428579,48.29750000000003,47.79524999999991,49.29125000000002,49.42374999999999,50.81749999999999,54.459947368421126,52.507697247706346,49.865222222222265,48.855324074074055,45.12242727272728,47.08816666666675,47.102495652174,50.861086206896566,53.0365862068966,52.43383636363644,54.12784615384621,51.771727272727325,51.951412371134005,52.01944117647058,51.725317757009265,51.41409615384615,50.022753246753254
1500.0,49.57388709677414,49.397692307692296,50.495026785714266,48.67349999999998,48.13324999999995,50.04974999999996,50.11699999999999,51.3352499999999,55.17949122807013,53.124944954128445,50.513787037037,49.448305555555486,45.3322272727273,47.81955263157889,47.668060869565316,52.59800862068965,55.32875862068968,54.42154545454553,56.19505769230785,53.116828282828315,53.15853608247432,53.211450980392264,53.59605607476635,52.782942307692196,51.21937662337667
1750.0,48.807177419354794,48.223934065933996,49.44325000000001,47.48074999999989,47.35300000000013,49.34350000000009,49.317750000000004,50.41750000000005,53.956517543859654,52.17640366972477,49.87793518518532,48.737805555555575,44.71599090909085,47.25630701754388,46.893295652174,52.440163793103466,55.454163793103504,54.5479909090909,56.40942307692298,53.17363636363647,52.810587628866,52.56087254901964,53.39885981308402,51.98732692307695,50.456155844155866
2000.0,45.12885483870967,44.56292307692309,46.00142857142856,43.98849999999994,44.27599999999996,45.84699999999999,45.26450000000006,46.30799999999994,49.594517543859695,48.51675229357806,46.757907407407366,45.31327777777774,41.721809090909105,44.26999122807028,43.738565217391326,50.04976724137941,52.95376724137925,52.01929999999998,54.34345192307688,50.712363636363634,49.85905154639172,49.23110784313725,50.17937383177582,48.24142307692315,46.906298701298645
2250.0,40.94719354838712,40.273439560439606,41.67924107142858,39.87900000000004,40.475749999999984,41.82974999999988,41.18124999999994,41.94674999999999,44.74575438596481,44.19011926605511,42.946527777777796,41.6573703703703,38.62554545454539,40.823315789473675,40.20155652173913,46.262637931034476,49.178887931034424,48.382554545454504,50.71055769230759,47.34295959595966,46.11931958762891,45.45682352941168,46.46801869158884,44.38997115384608,43.29418181818185
