Height,2012/10/17 21:12:38,2012/10/17 21:13:38,2012/10/17 21:14:38,2012/10/17 21:15:38,2012/10/17 21:16:38,2012/10/17 21:17:38,2012/10/17 21:18:38,2012/10/17 21:19:38,2012/10/17 21:20:38,2012/10/17 21:21:38,2012/10/17 21:22:38,2012/10/17 21:23:38,2012/10/17 21:24:38,2012/10/17 21:25:38,2012/10/17 21:26:38,2012/10/17 21:27:38,2012/10/17 21:28:38,2012/10/17 21:29:38,2012/10/17 21:30:38,2012/10/17 21:31:38,2012/10/17 21:32:38,2012/10/17 21:33:38,2012/10/17 21:34:38,2012/10/17 21:35:38,2012/10/17 21:36:38,2012/10/17 21:37:38,2012/10/17 22:24:38,2012/10/17 22:25:37,2012/10/17 22:26:37,2012/10/17 22:27:38,2012/10/17 22:28:38,2012/10/17 22:29:38,2012/10/17 22:30:38,2012/10/17 22:31:37,2012/10/17 22:32:38,2012/10/17 22:33:38,2012/10/17 22:34:38,2012/10/17 22:35:38,2012/10/17 22:36:38,2012/10/17 22:37:38,2012/10/17 22:38:38,2012/10/17 22:39:37,2012/10/17 22:40:38,2012/10/17 22:41:38,2012/10/17 22:42:38,2012/10/17 22:43:38,2012/10/17 22:44:38,2012/10/17 22:45:38,2012/10/17 22:46:38,2012/10/17 22:47:38,2012/10/17 22:48:37,2012/10/17 23:35:38,2012/10/17 23:36:38,2012/10/17 23:37:38,2012/10/17 23:38:38,2012/10/17 23:39:37,2012/10/17 23:40:38,2012/10/17 23:41:38,2012/10/17 23:42:38,2012/10/17 23:43:38,2012/10/17 23:44:37,2012/10/17 23:45:38,2012/10/17 23:46:38,2012/10/17 23:47:38,2012/10/17 23:48:37,2012/10/17 23:49:38,2012/10/17 23:50:38,2012/10/17 23:51:38,2012/10/17 23:52:38,2012/10/17 23:53:38,2012/10/17 23:54:38,2012/10/17 23:55:38,2012/10/17 23:56:38,2012/10/17 23:57:38,2012/10/17 23:58:38,2012/10/17 23:59:38
2500.0,38.400387096774196,40.025219780219714,39.44025,38.86125000000001,39.77124999999997,39.05550000000004,39.74699999999995,38.25349999999996,37.02374999999998,35.36525000000004,36.726999999999954,37.26549572649576,37.42834188034188,39.9823247863247,37.966948717948725,38.70175,39.54999999999995,38.535999999999966,39.33174999999999,39.32450000000002,39.49274999999995,40.554749999999984,38.158000000000065,39.351477876106266,39.291571428571515,36.546363636363594,34.197822784810135,35.651361111111086,35.321129310344816,34.83337931034491,33.328026086956584,31.34921739130437,33.21550000000007,33.33550000000008,34.388000000000055,34.54075,34.37037391304353,35.298626086956524,35.502886956521685,38.686956140350844,39.0058695652174,40.11162280701759,39.502114035087715,37.530560344827556,37.338310344827626,37.49737606837602,36.05456410256403,36.20421238938054,37.38756637168143,36.89587096774188,38.85059375000004,40.79986764705885,39.7074742268042,41.848162393162404,42.88621367521366,41.56522413793104,41.39397413793109,38.21216379310341,37.16441379310348,36.62264957264959,37.41011111111115,37.75525,37.40000000000001,36.55300000000002,34.801749999999906,34.51024999999993,35.556500000000014,36.50425000000001,37.004499999999986,37.65624999999997,36.503749999999954,38.01156521739134,41.75093670886076,42.81110852713178,44.61087999999998,44.85699999999998
2750.0,31.533193548387054,33.109329670329586,32.63774999999991,32.06350000000001,33.24450000000001,32.72274999999995,33.38199999999999,32.62724999999998,31.636249999999958,30.233750000000036,31.372750000000018,31.654239316239345,31.655974358974387,33.43042735042731,31.759333333333263,32.134750000000004,32.240500000000054,31.481,31.818499999999904,31.89249999999995,32.56700000000001,33.17524999999994,31.332249999999966,32.064407079646,31.63265476190473,29.6799818181818,25.331291139240548,25.892685185185222,25.684982758620734,24.993732758620673,24.10125217391302,22.778347826086954,23.913249999999938,23.799250000000033,24.048500000000004,24.339500000000054,24.313452173913,25.429321739130405,26.129356521739144,28.71410526315792,28.903095652173864,29.826017543859606,29.620982456140336,28.23793103448273,28.34193103448277,28.391085470085518,27.03452991452989,26.878513274336257,27.67100884955757,27.175451612903217,28.49515624999998,28.775897058823556,28.133443298969077,30.02422222222225,31.399615384615423,31.004525862069002,31.08652586206897,28.752474137931014,27.85872413793098,27.02998290598284,27.110290598290586,26.951249999999952,26.25274999999997,25.858999999999984,24.83025000000004,24.94625000000004,25.73749999999997,26.36874999999998,27.030249999999985,27.596249999999966,26.923749999999956,28.334373913043475,31.352626582278397,32.21939534883711,33.82059999999993,33.940999999999995
3000.0,26.00166129032258,27.731890109890124,27.40424999999997,27.034250000000014,28.43600000000008,28.05650000000004,28.708249999999953,28.331999999999958,27.434000000000022,25.844999999999935,26.63574999999993,26.739452991453028,26.549837606837578,27.833273504273503,26.205803418803423,26.448999999999963,26.103500000000025,25.798999999999943,25.782749999999975,26.02700000000005,27.17375000000005,27.544249999999952,26.403749999999977,26.65000884955758,25.854583333333352,24.196618181818163,20.154367088607593,19.857018518518522,19.723017241379306,18.351767241379356,17.913426086956544,17.000808695652207,17.922750000000043,17.843000000000035,17.25150000000005,17.604499999999998,17.233704347826045,18.666808695652193,19.851521739130444,21.986289473684188,22.396904347826133,23.389578947368424,23.699675438596543,22.753887931034495,23.035887931034473,22.79564102564102,21.223196581196618,21.02923893805309,21.662876106194684,21.064365591397827,22.168343749999973,21.855676470588204,21.62586597938142,23.36144444444442,24.93611965811963,24.751025862068886,24.775775862068976,22.735775862068955,21.995025862069006,21.05705982905981,20.725666666666665,20.44874999999995,19.440999999999995,19.333000000000006,18.929249999999964,19.22174999999999,19.96525000000002,20.486000000000015,21.20450000000001,21.59749999999998,21.28499999999997,22.56253913043474,24.595544303797485,25.34314728682175,26.60208000000006,26.43800000000004
3250.0,24.08806451612905,25.783747252747297,25.536500000000053,25.32674999999998,26.76149999999996,26.483500000000014,27.090500000000006,26.831749999999975,26.02724999999998,24.445749999999983,25.013500000000032,25.02427350427344,24.723863247863235,25.697470085470073,24.206820512820492,24.329250000000012,23.84650000000002,23.692250000000037,23.534000000000024,23.880999999999986,25.161750000000005,25.48425000000004,24.69175000000003,24.752637168141554,23.841083333333305,22.401145454545443,18.747101265822785,18.17888888888891,18.099551724137953,16.587551724137946,16.340208695652183,15.586460869565228,16.330000000000023,16.319000000000013,15.386499999999998,15.78399999999999,15.341278260869581,16.83238260869566,18.180252173913036,19.948991228070174,20.433669565217414,21.31470175438594,21.812789473684195,21.144862068965455,21.470862068965474,21.147367521367563,19.66266666666669,19.48286725663716,20.041823008849537,19.500827956989234,20.40518750000002,19.74657352941177,19.716206185567007,21.282666666666692,22.8142136752137,22.814336206896517,22.854836206896504,21.104232758620686,20.438482758620726,19.515547008547,19.070632478632472,18.787749999999974,17.7915,17.821750000000023,17.71775000000001,18.06275000000002,18.752,19.17699999999998,19.831250000000043,20.054999999999975,19.97224999999998,21.060808695652213,22.51205063291141,23.20041860465117,24.13724,23.904
3500.0,18.345725806451618,20.120868131868118,19.968499999999977,20.00000000000002,21.482250000000008,21.308500000000024,21.834250000000004,21.870249999999977,21.136250000000054,19.552499999999988,19.86824999999996,19.69427350427347,19.349247863247868,19.794162393162377,18.42273504273506,18.526500000000016,17.740249999999993,18.041999999999963,17.581999999999955,18.071249999999964,19.57774999999999,19.657750000000018,19.70550000000003,19.44795575221238,18.43708333333335,17.503327272727287,14.754683544303811,13.563351851851857,13.491396551724154,11.455271551724131,11.580734782608701,11.1243252173913,11.650900000000018,11.726700000000012,10.067750000000016,10.443225000000018,9.743748695652181,11.395563478260852,13.045739130434779,14.275385964912255,14.927669565217377,15.855114035087746,16.794561403508776,16.6091896551724,16.97718965517241,16.390623931623946,14.802068376068409,14.644141592920386,15.100955752212382,14.517505376344095,15.232765624999988,14.35958823529409,14.650309278350525,15.86752136752136,17.401051282051256,17.525431034482736,17.604931034482767,16.280275862069015,15.75377586206897,14.889794871794884,14.135051282051293,13.790749999999987,12.746750000000016,12.940749999999998,13.295249999999989,13.812249999999985,14.495749999999987,14.829,15.553000000000017,15.560499999999996,15.70249999999996,16.571973913043454,16.95943037974679,17.498387596899178,18.040799999999955,17.56199999999999
3750.0,14.566935483870958,16.396186813186812,16.30525000000002,16.587000000000018,18.17175,18.09675000000002,18.58900000000001,18.813749999999995,18.108500000000003,16.486499999999975,16.59224999999998,16.276487179487173,15.896512820512832,15.894529914529915,14.652239316239301,14.724999999999968,13.708999999999977,14.50575000000003,13.788000000000041,14.426250000000014,16.14400000000001,15.952750000000007,16.55225,15.908265486725666,14.691738095238096,14.037254545454546,11.925392405063299,10.241219444444436,10.209180172413786,7.7077551724137985,8.172718260869575,7.946366956521761,8.287400000000014,8.349975000000011,6.219450000000005,6.605399999999991,5.736756521739136,7.625892173913057,9.445100000000016,10.303556140350885,11.064566086956557,12.112255263157898,13.380114912280693,13.521109482758595,13.998284482758605,13.178931623931657,11.563805128205122,11.453031858407106,11.814376991150423,11.125027956989236,11.654381250000004,10.495139705882353,11.032046391752589,12.016482905982896,13.551376068376067,13.770939655172436,13.803189655172442,12.697844827586206,12.356094827586205,11.52648717948716,10.565521367521356,10.239900000000018,8.994824999999988,9.336074999999989,10.05207500000001,10.690425000000019,11.437000000000022,11.631249999999985,12.421999999999972,12.311250000000031,12.655750000000024,13.38759130434782,12.859056962025287,13.226178294573609,13.41211999999997,12.703999999999983
4000.0,9.28650161290323,10.992880219780211,11.03322499999999,11.514700000000008,13.13000000000001,13.325999999999983,13.642499999999998,14.128250000000005,13.599750000000014,12.097825000000016,11.879074999999995,11.359501709401698,10.72745042735045,10.129579487179495,9.038212820512795,8.85852499999997,7.647875000000004,8.390950000000002,7.4420499999999965,8.217550000000019,10.09995000000001,9.906675000000002,11.537850000000013,10.805300884955738,9.582916666666666,9.782498181818177,7.171860759493668,5.246083333333331,5.2659810344827696,2.690441034482753,3.45438052173913,3.45438052173913,3.3663850000000046,3.662650000000003,1.7235499999999988,2.0259749999999985,1.1434243478260857,3.036216521739129,4.278954782608687,4.2679798245614,5.109473913043472,5.672178070175432,7.316503508771945,8.197441379310357,8.644466379310343,7.6962393162393115,6.216718803418811,6.005839823008859,6.09684336283186,5.663334408602146,5.772281250000003,3.7414220588235327,4.710703092783505,5.120198290598284,6.644383760683754,7.371842241379311,7.671892241379323,7.508650862068985,7.033225862068963,6.175360683760685,4.86810512820512,4.400175000000011,3.5167500000000125,4.163399999999995,5.381850000000003,6.172775000000001,6.795799999999988,6.8145749999999925,7.5624749999999965,6.951199999999981,7.7676749999999695,8.12569043478261,6.796482278481011,7.26382790697673,6.910267999999984,6.275899999999994
4250.0,5.751191935483865,7.611592307692312,7.850250000000009,8.670499999999993,10.168749999999992,10.422000000000015,10.684974999999984,11.247149999999966,10.846150000000026,9.045224999999993,8.323574999999993,7.549864102564109,6.778092307692311,5.923707692307678,4.855218803418813,4.789974999999998,3.494824999999991,4.679224999999991,4.024274999999997,4.979125,6.960449999999996,6.788075000000011,8.579425000000004,7.581646017699093,6.294821428571423,6.450589090909093,5.675810126582275,4.151749999999997,4.0317775862069,1.3682775862068954,2.3584582608695666,2.3584582608695666,2.5513499999999976,2.636512499999993,1.0921374999999995,1.0921374999999995,0.08590304347826089,2.07140695652174,2.5525295652173905,2.5749201754385957,3.3511139130434833,4.132932456140353,6.160948245614034,6.467897413793118,6.886197413793128,5.4658529914529765,3.755646153846156,3.5985801769911556,3.6177509734513262,3.093566236559142,3.1448899999999997,1.9337463147058827,3.052325251546391,3.2542183709401713,4.4099777777777796,4.786677586206901,4.949802586206897,4.8381818965517205,4.533881896551728,3.8747213675213663,2.472169829059826,2.160657500000003,1.484102499999997,2.1220024999999976,3.8077699999999948,4.619769999999998,5.233950000000001,5.3499249999999945,5.972549999999999,5.233950000000005,6.246899999999982,6.237850434782607,3.6455905063291114,3.8844224806201515,2.908491999999993,2.0254000000000003
4500.0,2.0807403225806445,3.731942857142854,3.9895750000000008,4.778525000000001,6.3260000000000005,6.718550000000005,6.8444,7.780474999999985,7.486950000000007,5.8614750000000155,4.907850000000012,3.815390598290601,2.9614521367521363,2.383831623931624,1.9725769230769237,1.8148749999999985,0.4907500000000002,1.0616000000000003,1.0616000000000003,2.127025000000002,3.9896000000000087,3.511467500000011,4.774242500000016,3.5365365486725753,2.1853563095238093,3.1420854545454544,3.2800936708860733,2.399327777777776,2.0625448275862044,0.0998948275862069,0.6767791304347822,0.6767791304347822,0.5710499999999997,0.5710499999999997,0.0,0.0,0.0,1.2316678260869558,1.2316678260869558,1.2424719298245606,1.2316678260869558,1.9090842105263144,3.40833333333333,3.3495689655172383,3.5357489655172314,1.9209203418803447,0.46011350427350484,0.4764007079646024,0.2852778761061946,0.020407741935483868,0.029654999999999997,0.0,0.3180731958762887,0.26370170940170945,0.26370170940170945,0.36615706896551675,0.7637570689655176,0.7637570689655176,0.7637570689655176,0.657903418803419,0.0,0.0,0.0,0.32857500000000006,1.2604500000000007,1.750700000000004,1.750700000000004,1.5729575000000025,2.2969325000000005,1.8066825000000006,2.664357500000001,2.5353817391304356,0.6296854430379749,0.7712426356589149,0.0,0.0
4750.0,1.1105548387096777,2.3069626373626386,2.442775000000001,2.7419500000000063,4.221025000000005,4.701925000000009,4.699800000000004,5.656649999999992,5.404499999999996,3.7158975000000103,2.9729475000000063,1.702247948717945,0.7804941025641029,0.772069230769231,0.772069230769231,0.7787250000000002,0.0,0.0,0.0,1.0322749999999994,2.293925000000002,2.293925000000002,3.258274999999998,2.2850973451327463,1.3317214285714283,2.0339018181818176,2.7835810126582285,2.0361379629629632,1.7752750000000004,0.0,0.1907720869565217,0.1907720869565217,0.18912749999999998,0.18912749999999998,0.0,0.0,0.0,1.0042069565217397,1.0042069565217397,1.0130157894736846,1.0042069565217397,1.6895789473684204,2.7443394736842093,2.697023275862068,2.697023275862068,1.027715384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311375,0.311375,0.311375,0.3087136752136752,0.0,0.0,0.0,0.0,0.7512749999999998,0.9115475000000012,0.9115475000000012,0.9115475000000012,1.6222225000000012,1.461950000000001,2.063200000000001,2.0811408695652185,0.4414240506329115,0.5406589147286823,0.0,0.0
5000.0,0.024706451612903226,0.5697769230769233,0.48720249999999987,0.48720249999999987,1.7272524999999985,2.309602500000002,2.2561750000000025,2.8863999999999983,2.726475000000001,1.7103500000000007,1.7103500000000007,1.0708931623931621,0.05392017094017092,0.05392017094017092,0.05392017094017092,0.054384999999999975,0.0,0.0,0.0,0.32767499999999994,0.8537499999999995,0.8537499999999995,1.35055,1.0500309734513278,0.6860571428571431,1.047796363636364,1.9379708860759506,1.4175898148148158,1.319825000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055582608695656,0.5055582608695656,0.5099929824561407,0.5055582608695656,1.2080771929824559,1.6406350877192986,1.612348275862069,1.612348275862069,0.4214666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25327500000000014,0.25327500000000014,0.25327500000000014,0.25327500000000014,0.9780750000000004,0.9780750000000004,1.0329675000000014,1.041949826086958,0.04030082278481013,0.049360697674418606,0.0,0.0
5250.0,0.0,0.25399219780219784,0.19925250000000003,0.19925250000000003,1.2556524999999994,1.9138499999999998,1.9138499999999998,2.4075250000000006,2.3261500000000037,1.4687,1.4687,0.9666914529914526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04980500000000002,0.25757999999999986,0.25757999999999986,0.5481299999999996,0.5115548672566367,0.40123571428571403,0.6127963636363633,1.7400367088607593,1.2728046296296296,1.185025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33803913043478245,0.33803913043478245,0.3410043859649121,0.33803913043478245,1.1378315789473679,1.2149639473684222,1.1940162931034495,1.1940162931034495,0.07515461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263500000000003,0.13263500000000003,0.13263500000000003,0.13263500000000003,0.7852500000000002,0.7852500000000002,0.7852500000000002,0.7920782608695655,0.0,0.0,0.0,0.0
5500.0,0.0,0.0,0.0,0.0,0.6478,0.9816000000000001,0.9816000000000001,1.2378250000000006,1.2144750000000006,0.8806749999999994,0.8806749999999994,0.6191128205128201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10017999999999996,0.10283964601769909,0.13834380952380948,0.2112887272727272,1.5710291139240513,1.1491787037037042,1.0699250000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636140350877191,0.7636140350877191,0.7504482758620687,0.7504482758620687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219999999999994,0.45219999999999994,0.45219999999999994,0.4561321739130434,0.0,0.0,0.0,0.0
5750.0,0.0,0.0,0.0,0.0,0.3877000000000001,0.5350899999999998,0.5350899999999998,0.7347774999999994,0.9026774999999986,0.7552874999999993,0.7552874999999993,0.5508512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011616249999999996,0.011924646017699112,0.01604148809523809,0.024499727272727267,1.9660164556962034,1.4381046296296303,1.3389250000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222134956521739,0.0222134956521739,0.02240835087719297,0.0222134956521739,0.9532280701754385,0.9532280701754385,0.9367931034482758,0.9367931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07668999999999998,0.07668999999999998,0.07668999999999998,0.07668999999999998,0.7185999999999999,0.7185999999999999,0.7185999999999999,0.7248486956521738,0.0,0.0,0.0,0.0
6000.0,0.0,0.0,0.0,0.0,0.21096999999999994,0.21096999999999994,0.21096999999999994,0.37238999999999967,0.6567949999999996,0.6567949999999996,0.6567949999999996,0.49114102564102535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04097749999999998,0.04206539823008847,0.05658797619047616,0.08642527272727268,2.2621835443037965,1.6547453703703696,1.5406249999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0463403508771925,1.0463403508771925,1.0282999999999995,1.0282999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05021499999999997,0.05021499999999997,0.05021499999999997,0.05021499999999997,0.6942500000000001,0.6942500000000001,0.6942500000000001,0.7002869565217392,0.0,0.0,0.0,0.0
6250.0,0.0,0.0,0.0,0.0,0.013180250000000003,0.013180250000000003,0.013180250000000003,0.07445525,0.3651499999999998,0.3651499999999998,0.3651499999999998,0.30127777777777764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0202354430379748,1.4777648148148148,1.37585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.110617543859649,1.110617543859649,1.0914689655172412,1.0914689655172412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37555,0.37555,0.37555,0.37881565217391305,0.0,0.0,0.0,0.0
6500.0,0.0,0.0,0.0,0.0,0.028619999999999986,0.028619999999999986,0.028619999999999986,0.14391249999999986,0.3729675000000001,0.3729675000000001,0.3729675000000001,0.2554726495726495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24263499999999996,0.24907663716814155,0.3350673809523809,0.5117392727272726,2.748796202531646,2.010693518518519,1.8720250000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16366843478260867,0.16366843478260867,0.16510412280701753,0.16366843478260867,1.764687719298245,1.764687719298245,1.7342620689655166,1.7342620689655166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3445250000000002,0.3445250000000002,0.3445250000000002,0.3445250000000002,1.04045,1.04045,1.04045,1.0494973913043477,0.0,0.0,0.0,0.0
6750.0,0.0,0.0,0.0,0.0,0.17595,0.21002750000000042,0.21002750000000042,0.6484525000000003,0.9294524999999996,0.8953749999999997,0.8953749999999997,0.4530444444444448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681575,0.6996699115044248,0.9412226190476192,1.4375036363636364,4.292837974683545,3.1401314814814816,2.36045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378095652173917,0.9378095652173917,0.9460359649122811,0.9378095652173917,2.1567614035087725,2.1567614035087725,2.119575862068966,2.119575862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2942749999999996,1.3256099999999982,1.3256099999999982,1.3256099999999982,1.93866,1.907325,2.261875000000003,2.2815434782608723,0.26030253164556955,0.3188201550387596,0.0,0.0
7000.0,0.0,0.0,0.0,0.0,0.2296550000000001,0.361555,0.361555,0.966055000000001,1.309475000000001,1.1775749999999998,1.1775749999999998,0.5681769230769228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133999999999995,0.9376495575221234,1.2613619047619042,1.9264436363636355,4.158831645569617,3.0421083333333305,2.21029189655172,0.026966896551724143,0.027201391304347834,0.027201391304347834,0.0,0.0,0.0,0.0,0.0,0.8793052173913046,0.8793052173913046,0.8870184210526318,0.8793052173913046,1.9870175438596498,1.9870175438596498,1.9527586206896557,1.9527586206896557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2520750000000003,1.2520750000000003,1.2520750000000003,1.2520750000000003,1.8307250000000006,1.8307250000000006,2.0846999999999976,2.102827826086954,0.18646265822784797,0.2283806201550386,0.0,0.0
7250.0,0.0,0.0,0.0,0.0,0.14477999999999994,0.22647249999999988,0.22647249999999988,0.8687974999999996,1.2964175000000013,1.2147250000000014,1.2147250000000014,0.5675076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556749999999996,0.9810469026548668,1.3197416666666661,2.0156054545454536,3.9465303797468367,2.8868138888888897,2.041775000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7677434782608695,0.7677434782608695,0.7744780701754386,0.7677434782608695,1.8481964912280702,1.8481964912280702,1.8163310344827586,1.8163310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0974250000000005,1.0974250000000005,1.0974250000000005,1.0974250000000005,1.688450000000001,1.688450000000001,1.7663849999999974,1.7817448695652147,0.057218101265822816,0.07008108527131787,0.0,0.0
7500.0,0.23995161290322578,0.16348351648351647,0.12825,0.12825,0.721,1.4291250000000006,1.4291250000000006,2.713600000000001,3.164999999999998,2.456875000000002,2.456875000000002,1.1623794871794872,0.5715478632478633,0.5715478632478633,0.5715478632478633,0.5764750000000001,0.0,0.0,0.0,0.5738999999999999,0.5738999999999999,0.5738999999999999,2.1978750000000016,1.6670893805309746,2.2426321428571443,3.425110909090911,6.3519873417721495,4.646361111111109,4.014063793103454,0.962813793103448,1.8805504347826079,1.8805504347826079,0.9015249999999997,0.9015249999999997,0.0,0.0,0.0,1.7957556521739142,1.7957556521739142,1.8115078947368433,1.7957556521739142,3.009263157894738,3.4605184210526394,3.4008543103448354,3.4008543103448354,0.43968461538461523,0.0,0.0,0.0,0.0,0.0,0.0530985294117647,0.03722371134020618,0.0,0.0,0.0,0.5631749999999998,0.5631749999999998,0.5631749999999998,0.5583615384615382,0.0,0.0,0.0,0.1137275,2.4438025,3.354952500000006,3.354952500000006,3.2412250000000062,3.7148999999999965,2.803749999999999,4.018549999999996,4.053493913043474,0.8918784810126582,1.0923782945736433,0.0,0.0
7750.0,1.5235274193548387,1.1164638461538456,1.2297225000000012,1.5657725000000013,2.0904975,3.3033250000000054,2.909225000000003,4.452000000000007,4.9117,4.148324999999993,4.148324999999993,2.2501025641025656,1.6186709401709414,1.1120384615384622,1.1120384615384622,1.1216250000000008,0.0,0.0,0.0,1.0928000000000002,1.5946249999999969,1.5946249999999969,3.7167999999999957,2.6936637168141586,2.9306226190476177,4.475859999999998,7.634582278481013,5.584555555555556,5.081334482758624,1.562834482758621,3.003098260869569,3.003098260869569,1.6683749999999977,2.1285249999999967,0.7141499999999996,0.7141499999999996,0.46415130434782614,2.45862,2.45862,2.480186842105263,2.517669043478254,3.5423740350877204,4.487646842105258,4.41027362068965,4.693008620689646,1.259393162393164,1.0031025641025637,1.038610619469026,0.6882752212389379,0.8362913978494622,0.0,0.4255588235294117,0.5732558762886606,0.22793008547008548,0.22793008547008548,0.229895,1.1686000000000005,1.2097543103448294,1.2097543103448294,1.1994145299145316,0.04080256410256414,0.0,0.0,0.8160500000000004,3.8767999999999994,5.478049999999993,5.478049999999993,4.6767454999999964,5.049245499999994,3.4479955000000007,5.437670500000006,5.470080869565224,1.4607740506329105,1.7891651162790687,0.0,0.0
8000.0,2.5449516129032257,2.307517582417585,2.5526500000000025,3.4195749999999974,3.8847999999999967,5.110999999999998,4.351792499999998,5.807092500000002,6.26049250000001,5.527417499999986,5.4417999999999855,3.0929119658119655,2.425094017094015,1.4900547008547,1.4900547008547,1.5028999999999992,0.0,0.0,0.0,1.4679500000000012,2.3441750000000003,2.3441750000000003,4.966924999999996,3.5918681415929172,3.6218928571428544,5.531618181818177,9.022518987341762,6.599805555555548,6.137094827586197,2.142032327586203,4.10272565217391,4.10272565217391,2.8162125000000016,3.909625000000005,1.9843000000000026,1.9843000000000026,1.1409356521739131,3.066686956521739,3.066686956521739,3.0935877192982453,3.6918513043478303,4.595349999999999,6.0437473684210605,5.939544827586215,6.228344827586223,2.590567521367524,2.4485170940170944,2.535190265486726,1.6024938053097337,1.6959107526881707,0.14409843749999998,0.7927647058823528,1.5449216494845366,0.8200803418803416,0.8200803418803416,0.8271499999999997,1.7974499999999995,2.4387258620689662,2.4387258620689662,2.9987743589743547,1.2166871794871792,1.201850000000001,1.201850000000001,2.0884749999999985,5.824725000000002,7.456850000000002,7.663465000000001,6.761364999999999,7.066114999999996,5.231615000000006,7.714249999999994,7.205945217391285,2.2780234177215193,2.41824031007752,0.0,0.0
