Height,2012/10/23 17:58:38,2012/10/23 17:59:38,2012/10/23 18:00:38,2012/10/23 18:01:38,2012/10/23 18:02:38,2012/10/23 18:03:38,2012/10/23 18:04:38,2012/10/23 18:05:38,2012/10/23 18:06:38,2012/10/23 18:07:38,2012/10/23 18:08:38,2012/10/23 18:09:38,2012/10/23 18:10:38,2012/10/23 18:11:38,2012/10/23 18:12:38,2012/10/23 18:13:38,2012/10/23 18:14:38,2012/10/23 18:15:38,2012/10/23 18:16:38,2012/10/23 18:17:38,2012/10/23 18:18:38,2012/10/23 18:19:38,2012/10/23 18:20:38,2012/10/23 18:21:38,2012/10/23 18:22:38,2012/10/23 18:23:38,2012/10/23 21:33:38,2012/10/23 21:34:38,2012/10/23 21:35:38,2012/10/23 21:36:38,2012/10/23 21:37:38,2012/10/23 21:38:38,2012/10/23 21:39:38,2012/10/23 21:40:38,2012/10/23 21:41:38,2012/10/23 21:42:38,2012/10/23 21:43:38,2012/10/23 21:44:38,2012/10/23 21:45:38,2012/10/23 21:46:38,2012/10/23 21:47:38,2012/10/23 21:48:38,2012/10/23 21:49:37,2012/10/23 21:50:38,2012/10/23 21:51:38,2012/10/23 21:52:38,2012/10/23 21:53:38,2012/10/23 21:54:38,2012/10/23 21:55:37,2012/10/23 21:56:38,2012/10/23 21:57:37
1250.0,76.55442000000005,73.98464556962031,72.48748148148144,72.99524999999991,71.6815,73.61724999999993,75.93549999999989,76.03399999999996,78.29149999999993,79.43949999999991,80.69474999999996,80.38525000000021,79.93649999999991,81.87472649572634,80.09506837606827,83.89952136752122,83.2025299145299,78.45850000000002,79.4229999999999,73.70800000000013,73.84925000000011,74.90275000000007,70.78900000000002,70.68775,69.4620208333332,67.13683582089553,72.21823076923079,72.55017757009354,71.31025000000004,70.89350000000009,71.69099999999999,71.40699999999988,74.69850000000001,74.57499999999993,74.22149999999993,73.13374999999996,71.72855555555559,71.18152136752148,69.91221367521372,72.22942241379305,70.845,70.18833913043483,73.44213913043478,71.41305982905986,75.29980341880345,77.80966666666657,78.00176068376074,78.12349999999988,75.47774999999996,74.61945360824737,71.66079411764709
1500.0,73.69128000000006,70.67003797468364,69.46975000000002,69.27499999999985,66.91100000000002,68.56400000000023,69.96475000000004,70.96775000000004,73.84475000000009,74.80149999999993,76.64449999999994,76.03275000000005,75.22575000000016,77.68151282051281,75.38505982905983,79.70903418803422,79.37739316239322,74.98250000000006,76.62674999999999,70.80925000000013,71.05675000000018,71.35150000000007,66.79875000000004,66.48774999999995,65.05983333333326,63.24011940298503,70.00265384615383,70.71419626168216,69.04800000000004,69.02775000000007,70.06449999999992,69.1377500000001,72.80625000000015,72.91725000000008,72.36725000000007,71.89700000000008,70.36869230769237,69.16184615384627,67.7656324786327,70.66988793103464,69.33276521739134,68.73511304347811,72.30740869565199,69.27413675213664,73.96544444444439,76.86693162393154,77.01887179487181,78.02650000000004,74.49175000000015,73.52126804123722,70.58513235294113
1750.0,66.90498000000004,63.935607594936656,62.90755555555551,62.45699999999984,59.792749999999934,61.222750000000026,62.23124999999992,63.4982499999999,66.51374999999996,67.42399999999986,69.38124999999997,68.79350000000014,67.94849999999992,70.47224786324779,68.29055555555536,72.68318803418799,72.5984188034188,68.60150000000007,70.4082500000002,64.8585000000001,65.05900000000001,65.06724999999985,60.620999999999825,60.313749999999985,58.977989583333375,57.56434328358212,65.50183333333328,66.31171028037373,64.61225000000002,64.7525000000001,65.80699999999996,64.66125000000001,68.34224999999998,68.50425000000007,67.82900000000001,67.62974999999979,66.04835042735039,64.70170940170952,63.407863247863375,66.48898275862062,65.28051304347812,64.69521739130444,68.22943478260869,64.89609401709383,69.72397435897427,72.79004273504276,72.9950256410257,74.417,70.73550000000014,69.73565979381448,66.92336764705873
2000.0,61.86753999999994,59.03158227848092,58.36791666666671,57.73625000000001,54.4484999999999,55.51175000000007,55.93075000000004,57.3985,60.7487500000001,61.818250000000035,63.78750000000001,63.20799999999996,62.344499999999876,64.54371794871778,62.402923076922946,66.4723418803417,66.58982905982897,63.256499999999946,65.4007499999999,60.67874999999983,60.53049999999993,59.841500000000124,55.35475000000002,54.78024999999996,53.584104166666634,52.83707462686567,59.029358974359035,59.81551401869171,58.397250000000085,58.664749999999984,59.78024999999995,58.53749999999996,62.01975000000003,62.483499999999886,61.51249999999989,61.7267499999999,59.98214529914527,58.400529914529905,57.62199145299151,60.85987068965524,59.915147826087,59.32506086956526,62.44016521739137,58.89130769230784,63.67159829059842,66.6372820512821,66.89976923076937,68.60825000000021,64.79624999999992,63.84127835051528,61.25783823529414
2250.0,56.696859999999994,54.16032911392399,54.001277777777794,53.111,49.21400000000009,49.746749999999864,49.35725000000005,51.18800000000012,54.78375000000003,55.91474999999999,57.85075,57.23399999999991,56.301999999999964,58.00396581196579,55.99602564102565,59.44405128205121,59.887478632478526,57.751749999999944,60.173999999999815,56.80724999999997,56.40275000000013,54.8295000000001,50.624249999999954,49.74950000000013,48.692572916666656,48.841283582089545,53.15537179487181,53.935289719626276,52.8502500000001,53.40174999999992,54.58399999999994,53.248499999999936,56.286749999999834,57.068750000000044,55.86675,56.67299999999996,54.96468376068366,53.16321367521376,52.937410256410224,56.128698275861964,55.49912173913037,54.94484347826082,57.381347826086916,53.75896581196577,58.15605982905968,60.71698290598289,60.951957264957414,63.040750000000095,59.32175000000009,58.58457731958774,56.64182352941171
2500.0,52.91369999999998,50.66062025316449,50.837944444444375,49.896499999999854,45.89675000000004,46.20349999999999,45.535749999999965,47.69424999999994,51.22374999999994,52.291000000000004,53.94174999999994,53.176000000000094,52.01725000000013,53.039170940170884,51.20498290598286,53.9649401709401,54.56402564102561,53.392249999999954,55.5359999999999,53.00149999999991,52.674,50.46774999999998,46.71375000000007,45.703499999999906,44.53421875000001,45.2870149253731,46.090346153846205,46.92908411214964,46.11749999999993,46.95075000000008,48.28600000000004,47.04299999999992,49.57925000000006,50.34450000000002,49.21474999999991,50.25525,48.9799658119659,47.35646153846141,47.230051282051384,49.97890517241382,49.30524347826096,48.76584347826077,50.63369565217379,47.410709401709326,51.14377777777782,53.00448717948723,53.01440170940165,54.939999999999884,51.60300000000001,51.091164948453674,49.872382352941194
2750.0,48.60348000000005,46.99068354430384,47.51115740740746,46.79224999999995,43.34775000000001,43.53824999999993,42.795250000000095,44.54749999999994,47.73149999999996,48.90324999999995,50.06725000000009,49.60025000000005,48.542000000000144,48.96257264957262,47.41070085470084,49.26893162393151,49.83058974358973,49.220999999999925,51.17900000000006,49.419750000000114,48.81275000000004,46.186749999999925,42.871249999999975,41.89700000000003,40.960156249999955,42.08170149253731,38.92085897435897,39.46512149532712,39.298500000000026,40.182750000000006,41.20150000000004,40.37825000000013,42.22125000000006,42.68075000000001,41.66799999999997,42.71974999999991,41.67841880341875,40.793547008546966,41.000017094017096,43.24216379310344,42.66373913043464,42.003547826086994,43.234660869565346,40.60709401709407,43.40026495726489,44.70997435897426,44.52432478632468,45.54999999999993,42.83400000000006,42.27847422680419,41.26879411764711
3000.0,42.83577999999998,41.92988607594933,42.816027777777705,42.08800000000006,39.00650000000003,38.85349999999998,37.621999999999964,39.30600000000004,42.18374999999995,43.16674999999999,44.06300000000004,43.73000000000004,42.60300000000001,42.63535042735046,41.33530769230767,42.34683760683755,43.10901709401708,43.570249999999966,45.53250000000011,44.906999999999925,44.305249999999965,41.12675,38.4217499999999,37.453499999999956,36.66145833333337,38.275701492537365,33.634230769230804,33.997345794392594,34.167000000000016,35.344499999999954,36.007500000000064,35.31325000000007,36.481250000000024,36.68050000000002,35.86050000000002,37.29075000000001,36.628230769230754,36.22396581196569,36.64954700854694,38.422646551724185,38.072617391304426,37.38821739130431,37.98284347826084,35.69192307692314,37.56056410256412,38.299196581196625,37.84511111111108,38.573999999999984,36.34725,35.89769072164946,35.48217647058824
3250.0,40.01842000000001,39.48158227848103,40.46581481481481,39.83099999999996,37.07224999999996,36.754250000000006,35.34275000000005,36.868500000000054,39.464500000000015,40.29575,41.145250000000004,40.89924999999989,39.80975000000003,39.69683760683762,38.49494871794872,39.046940170940225,39.88843589743587,40.755750000000035,42.64075000000002,42.611999999999945,42.01000000000006,38.89524999999999,36.58525000000001,35.626749999999944,34.948010416666584,36.58716417910446,31.841474358974345,32.08147663551397,32.35925,33.575750000000056,34.03774999999998,33.47224999999998,34.30250000000003,34.442749999999926,33.77699999999991,35.28375000000002,34.85829914529921,34.6575299145299,35.170111111111105,36.6127844827586,36.346060869565285,35.699991304347904,36.049,34.04800854700854,35.43629059829057,35.836589743589656,35.234034188034144,35.834249999999976,33.915749999999946,33.54857731958755,33.413205882352884
3500.0,32.36771999999996,32.596518987341746,33.686833333333354,33.16700000000005,31.055999999999987,30.48475000000004,28.881500000000024,30.219750000000037,32.368500000000054,32.89975000000006,33.49974999999997,33.40024999999993,32.26699999999997,31.850282051281994,31.020435897435842,30.80578632478629,31.797239316239292,33.589499999999994,35.27400000000005,36.27375,35.88449999999999,32.646750000000026,31.117000000000008,30.295250000000006,29.72456249999998,31.603313432835822,27.089423076923094,27.135654205607548,27.627500000000065,29.09475000000001,29.177500000000013,28.776250000000047,29.029249999999973,28.82874999999993,28.514249999999933,30.237250000000007,30.23861538461539,30.56108547008552,31.079119658119694,31.97912068965516,31.88923478260865,31.248713043478173,31.09564347826085,29.615598290598268,30.026059829059776,29.88452991452988,29.04452136752132,29.36649999999992,28.098249999999958,27.936206185567006,28.440382352941143
3750.0,28.102220000000006,28.864949367088617,30.181777777777725,29.683249999999976,27.967499999999948,27.161249999999967,25.284500000000033,26.604749999999992,28.47699999999994,28.857499999999938,29.19924999999997,29.148750000000053,27.955749999999973,27.266615384615342,26.616470085470013,25.72763247863247,26.821700854700886,29.46975000000001,31.12175000000002,33.02600000000004,32.79349999999999,29.203499999999913,28.242249999999938,27.458250000000046,26.95209375,29.10938805970149,24.180666666666664,24.100532710280415,24.812499999999986,26.529249999999983,26.354999999999976,26.094499999999954,25.857249999999954,25.440000000000058,25.37000000000004,27.33649999999995,27.6352307692307,28.328256410256387,28.890658119658102,29.431603448275816,29.473973913043395,28.79839999999995,28.188643478260797,27.01755555555558,26.703512820512838,26.08484615384609,25.080999999999996,25.08774999999998,24.272750000000062,24.321309278350505,25.28441176470588
4000.0,20.97587999999998,22.65755696202531,23.960259259259256,23.839499999999997,23.085250000000027,22.076499999999957,20.074999999999985,20.892499999999977,22.09000000000001,22.028999999999968,22.338249999999963,22.44500000000002,21.278250000000057,20.33568376068374,19.9465384615385,18.230829059829087,19.47931623931624,22.701749999999997,24.074249999999935,26.850749999999945,26.65474999999997,23.533249999999978,23.296500000000073,22.610249999999983,22.281218749999965,24.159820895522394,19.70957692307693,19.28444859813087,20.082500000000024,21.749250000000014,20.957999999999974,20.964999999999954,20.09624999999999,19.39550000000001,19.709000000000014,21.686749999999996,22.61729914529912,23.920068376068404,24.61086324786325,24.281508620689664,24.451269565217395,23.86143478260864,22.950330434782558,22.558068376068416,21.25480341880344,20.03457264957263,18.576641025641035,18.310000000000013,18.07050000000003,18.085020618556737,19.514558823529423
4250.0,14.959560000000009,17.241911392405054,18.587749999999968,18.46849999999996,17.953500000000002,16.611500000000028,14.244500000000002,15.147749999999995,16.1075,15.663499999999983,15.947499999999991,15.937500000000016,14.67125000000001,13.453692307692336,13.274239316239342,10.866024786324749,12.326682905982905,16.546274999999984,17.885525000000005,21.887250000000016,21.92350000000005,18.723249999999993,19.130249999999997,18.35750000000002,18.012083333333344,20.060731343283567,16.49433333333334,15.958962616822438,16.718249999999994,18.582749999999994,17.629250000000017,17.625250000000005,16.340000000000003,15.638000000000028,16.183750000000018,18.47450000000001,19.77156410256406,21.06466666666666,21.801811965811936,21.00053448275862,21.410852173913018,20.959713043478242,19.61285217391302,19.651658119658084,17.569606837606813,15.74855555555551,14.022361538461533,13.98867499999999,14.20292500000003,14.59284845360828,16.891161764705892
4500.0,9.420874000000005,12.439489873417727,13.781950925925948,14.007424999999978,14.16274999999999,12.648999999999994,10.365550000000011,10.831799999999994,11.373800000000003,10.836825000000001,10.764575000000006,10.925574999999993,9.724850000000016,8.089527350427351,8.27220256410257,5.085504102564104,6.536966495726484,11.312379999999992,12.42782999999997,17.348999999999997,17.41700000000004,14.328099999999996,15.347850000000024,14.640099999999995,14.459288541666657,16.51953880597014,12.223921794871812,11.345730841121506,12.453450000000018,14.288425000000018,12.948425000000016,13.344000000000026,11.53000000000001,10.59824999999999,11.44925,13.671000000000003,15.236521367521393,17.10169230769234,18.006641025641052,16.639068965517264,17.204008695652146,16.71277391304347,14.876695652173876,15.66895726495725,12.642968376068382,10.300214529914532,8.458838461538468,7.812225000000001,8.730799999999995,9.30945360824741,11.911117647058811
4750.0,5.259628000000004,8.846954430379752,10.155457407407416,10.537700000000028,11.156200000000009,9.446875,7.032500000000001,7.4178249999999935,7.657749999999999,6.81552499999999,6.6526999999999905,6.729300000000008,5.435524999999994,4.192929059829063,4.5171341880341895,2.00652735042735,3.540800854700856,8.404574999999994,9.442350000000003,13.947599999999992,14.267574999999999,11.256300000000005,12.811474999999986,12.077475000000007,11.868263541666678,13.850808955223892,10.206223076923061,9.147228971962607,10.264125,12.200975000000007,10.561274999999986,11.082725,8.878074999999978,7.844149999999985,9.005349999999982,11.355925000000006,13.298305128205152,15.37458119658121,16.270358974358963,14.40831896551723,15.095078260869583,14.669156521739112,12.530343478260841,13.812594017094014,10.098933333333367,7.230486324786313,5.33842222222221,4.593900000000001,5.921824999999993,6.792824742268039,9.68976470588235
5000.0,0.8718963999999998,4.957997721518984,6.227258518518515,6.755995000000009,7.688875000000019,5.831599999999992,3.4103749999999975,3.744799999999995,3.8153249999999965,2.7924075000000026,2.7924075000000026,2.801832499999997,1.6668075000000002,1.5330341880341884,1.7572958974358948,0.2242617094017093,1.6392386324786312,5.684370000000003,6.64610000000001,10.392350000000002,10.830850000000021,7.864950000000014,9.799025000000023,9.030775000000018,8.80969479166668,10.778792537313441,7.577992307692316,6.344871028037381,7.492200000000022,9.471325000000022,7.627299999999984,8.26387499999997,5.78257500000001,4.657274999999997,5.9991500000000055,8.420275000000009,10.62417692307692,12.88496239316239,13.85301709401711,11.586003448275884,12.397942608695624,12.00682086956525,9.601813043478261,11.35336837606834,7.451257264957276,4.379983760683765,3.331794871794874,2.5460000000000007,3.8480000000000074,4.928072164948463,7.029750000000014
5250.0,0.0,4.283189873417723,5.501004629629624,6.060474999999997,6.915500000000009,4.838950000000003,2.6343249999999987,3.015849999999997,2.9432249999999947,2.102775000000002,2.102775000000002,1.9648500000000013,1.1824499999999998,1.1723435897435894,1.1723435897435894,0.0,1.0217418803418812,4.916549999999999,5.617649999999996,9.283649999999993,9.874549999999983,6.808725000000013,9.108124999999996,8.195874999999996,7.944096874999999,9.962582089552237,6.390320512820508,4.9918915887850375,6.14464999999999,8.12249999999998,6.141350000000004,6.869275,4.056199999999991,2.950374999999999,4.515950000000009,7.0871250000000074,9.581215384615385,11.882352991452967,12.883051282051301,10.220434482758616,11.149942608695635,10.833968695652176,8.10915391304348,10.267660683760685,6.471139316239308,3.616002564102566,3.1230769230769244,2.274524999999999,3.1746249999999936,3.915396907216489,5.585198529411756
5500.0,0.0,3.5215544303797466,4.226427777777771,4.353474999999997,4.841225000000001,2.6407250000000064,1.1040749999999997,1.1815250000000024,0.6937750000000001,0.4959749999999997,0.4959749999999997,0.5948750000000002,0.5948750000000002,0.5897905982905984,0.5897905982905984,0.0,0.13779213675213683,3.4929799999999993,3.4929799999999993,6.524229999999999,7.308000000000008,4.197807499999996,6.8895575000000076,6.2093074999999995,6.3879236458333315,8.73073134328358,4.976350000000002,3.6276196261682254,4.968174999999997,6.310525000000007,4.251099999999996,4.769224999999993,1.8604749999999983,0.5181249999999996,2.247549999999999,4.847175,7.2824128205128185,10.065917094017095,10.967222222222244,7.944017241379307,8.901234782608691,8.550965217391308,5.889521739130438,8.40782051282053,5.058196581196585,2.6189743589743593,2.6189743589743593,1.1843000000000001,1.4120125000000028,1.6885922680412404,2.4087272058823577
