Height,2012/11/21 05:33:38,2012/11/21 05:34:38,2012/11/21 05:35:38,2012/11/21 05:36:38,2012/11/21 05:37:38,2012/11/21 05:38:38,2012/11/21 05:39:37,2012/11/21 05:40:38,2012/11/21 05:41:38,2012/11/21 05:42:38,2012/11/21 05:43:38,2012/11/21 05:44:38,2012/11/21 05:45:38,2012/11/21 05:46:38,2012/11/21 05:47:38,2012/11/21 05:48:38,2012/11/21 05:49:38,2012/11/21 05:50:38,2012/11/21 05:51:38,2012/11/21 05:52:38,2012/11/21 05:53:38,2012/11/21 05:54:38,2012/11/21 05:55:38,2012/11/21 05:56:38,2012/11/21 05:57:38,2012/11/21 05:58:38,2012/11/21 07:56:37,2012/11/21 07:57:38,2012/11/21 07:58:38,2012/11/21 07:59:37,2012/11/21 08:00:38,2012/11/21 08:01:38,2012/11/21 08:02:38,2012/11/21 08:03:37,2012/11/21 08:04:38,2012/11/21 08:05:38,2012/11/21 08:06:38,2012/11/21 08:07:38,2012/11/21 08:08:38,2012/11/21 08:09:38,2012/11/21 08:10:38,2012/11/21 08:11:38,2012/11/21 08:12:38,2012/11/21 08:13:38,2012/11/21 08:14:38,2012/11/21 08:15:38,2012/11/21 08:16:38,2012/11/21 08:17:37,2012/11/21 08:18:38,2012/11/21 08:19:38,2012/11/21 08:20:38,2012/11/21 08:21:38,2012/11/21 18:41:38,2012/11/21 18:42:38,2012/11/21 18:43:38,2012/11/21 18:44:38,2012/11/21 18:45:38,2012/11/21 18:46:38,2012/11/21 18:47:38,2012/11/21 18:48:37,2012/11/21 18:49:38,2012/11/21 18:50:38,2012/11/21 18:51:38,2012/11/21 18:52:38,2012/11/21 18:53:38,2012/11/21 18:54:38,2012/11/21 18:55:38,2012/11/21 18:56:38,2012/11/21 18:57:38,2012/11/21 18:58:38,2012/11/21 18:59:37,2012/11/21 19:00:38,2012/11/21 19:01:38,2012/11/21 19:02:38,2012/11/21 19:03:38,2012/11/21 19:04:38,2012/11/21 19:05:37
1000.0,89.75528813559312,91.16663636363616,88.65813274336283,85.98370085470067,89.81988034188046,84.21742735042736,84.16125000000005,83.304,78.96399999999996,78.9545000000001,80.96025000000003,79.72250000000012,80.05800000000013,83.45500000000018,82.07424999999985,83.43875000000014,81.59149999999987,84.76076068376068,87.85406034482772,90.56031034482743,93.1104188034186,92.25988793103431,90.16078632478622,87.75642201834869,87.27126582278468,83.38484000000005,87.15911111111093,84.17954455445532,84.9594999999999,84.02099999999984,87.31949999999988,88.19635897435892,88.47991452991447,87.86050427350415,90.55725641025614,89.93225000000011,88.33424999999991,86.38000000000011,81.46880000000002,85.2143103448276,82.47581034482756,82.90081034482752,83.62963247863246,84.58675000000007,88.62275000000021,87.39574999999996,84.29849999999988,81.26350000000012,79.49150000000004,83.36629126213585,86.70924324324312,88.25928888888892,106.35161643835598,102.81400980392134,102.74094017093984,103.09538461538449,105.65500000000003,110.38274999999994,109.76800000000007,109.70299999999992,107.25800000000001,106.53299999999999,108.77749999999983,106.40200000000016,103.28025000000012,101.25238461538477,103.82024786324787,102.29961206896547,104.73136206896534,106.96850434782593,101.48412068965526,104.02846153846158,102.52641025641023,102.43965811965788,102.00724999999984,102.66128431372536,103.28946575342454
1250.0,90.29884745762703,92.3776704545454,89.29376106194702,86.68930769230748,91.73010256410245,84.78646153846177,84.56875000000007,83.66625000000013,78.21300000000005,78.15675000000013,80.49175000000014,78.56174999999983,78.00199999999994,82.66275000000007,81.37475000000025,82.69725000000015,80.99799999999996,84.09631623931635,87.10025862068969,89.71475862068974,93.1118205128202,92.3867241379309,90.82452991453005,88.64514678899094,88.13558227848101,83.46227999999994,87.8027083333334,84.32221782178215,84.93100000000004,83.98474999999998,88.09749999999995,88.73137606837592,90.11296581196565,89.79396581196595,92.49567521367533,91.95374999999993,89.98000000000003,87.31574999999977,81.21538260869565,86.04317241379322,82.60017241379302,83.439922413793,84.24864102564115,85.56974999999996,90.65049999999995,88.86325000000012,85.32975000000009,81.25925000000002,78.69774999999997,82.90027184466022,86.90786486486492,88.69933333333329,109.81219178082189,106.74609803921572,106.22352136752161,107.26206837606834,112.53699999999996,117.75499999999992,117.71250000000019,117.97999999999985,114.0625,114.12750000000008,115.95250000000004,113.21500000000003,109.43249999999992,106.03188034188061,108.90957264957287,106.36355172413776,110.06605172413798,112.86306086956535,106.43251724137933,110.37589743589743,108.37564102564075,109.2183760683759,109.10799999999999,108.60507843137246,108.76202739726038
1500.0,87.40976271186447,90.28512500000012,87.02673451327448,84.87789743589761,91.52459829059843,83.77688888888898,83.65575000000001,82.77349999999996,76.15000000000009,76.04575000000004,78.40650000000004,75.90075,74.36075000000004,79.99150000000013,78.73625000000006,79.71474999999998,78.72174999999999,81.50876923076915,83.93559482758624,86.10784482758635,90.07943589743611,89.60830172413772,89.0135299145298,87.47148623853212,86.95065822784801,81.73045999999997,85.97113888888893,82.3920396039605,82.51775000000019,81.97800000000002,86.10374999999992,86.29479487179493,89.06070085470101,89.37350427350407,91.75993162393179,91.38275000000006,89.33950000000003,85.867,79.35984347826086,84.9343534482758,80.71910344827606,81.95210344827592,82.88635897435894,84.61649999999987,90.59325000000003,88.61800000000027,84.5887500000001,79.39725000000017,75.90999999999998,79.70334951456303,84.16321621621621,86.26360000000004,108.44287671232883,106.68784313725506,105.78880341880358,107.89068376068396,116.24750000000029,121.36750000000015,121.79250000000015,122.46500000000036,116.82499999999995,117.67999999999996,119.20000000000026,116.16750000000008,112.03750000000012,107.23521367521353,109.66923076923082,106.5010862068966,111.45108620689658,114.92718260869572,108.20936206896577,113.59863247863267,111.1869230769232,112.80299145299168,113.1362500000001,110.93612745098049,110.23938356164393
1750.0,79.05172881355932,82.15613636363628,78.94787610619464,77.14478632478642,83.84998290598283,76.08566666666663,75.84149999999994,75.19799999999996,68.57550000000002,68.51899999999999,70.83250000000014,68.23574999999997,66.36475000000003,72.15025000000014,71.27449999999999,72.04674999999988,71.2769999999998,73.74645299145291,75.63049137931039,77.37599137931015,81.32258119658096,80.85668965517249,80.70640170940169,79.68972477064217,79.23088607594939,74.25152000000006,77.54704166666667,74.17183168316843,74.19099999999996,73.78749999999997,77.87374999999999,77.88228205128186,80.87200854700853,81.34716239316248,83.64088888888894,83.42025000000018,81.38949999999997,77.86974999999995,71.40412173913045,77.14266379310355,73.11841379310353,74.41716379310341,75.26401709401702,76.75699999999986,82.71549999999998,80.72525000000007,76.85525000000018,71.58875000000003,67.90549999999988,71.28249514563103,75.53197297297284,77.50395555555563,98.85472602739732,97.78578431372543,96.71645299145284,99.05752136752122,108.4575000000001,113.21375000000029,113.94750000000026,114.74500000000003,108.49750000000014,109.71499999999988,110.96499999999997,108.18000000000016,104.2487500000002,99.1911538461538,101.32029914529939,97.98071551724159,103.09446551724137,106.51520000000014,99.93136206896547,105.44786324786338,102.98162393162382,105.04136752136752,105.7065000000002,103.11351960784306,102.27669863013696
2000.0,71.14903389830509,74.35022727272737,71.25066371681416,69.97606837606828,76.539982905983,69.00989743589757,68.70175000000009,68.42725000000007,62.021750000000054,62.03574999999999,64.09024999999997,61.44024999999998,59.1597499999999,65.1004999999999,64.62249999999983,65.02674999999994,64.69150000000009,66.47389743589747,67.82671551724133,68.95021551724122,72.58571794871776,72.3435086206897,72.74909401709408,72.53238532110082,72.25873417721517,67.62263999999993,69.24345833333334,66.25804950495036,66.05624999999982,65.85524999999981,69.9195,69.7607521367521,73.14656410256401,73.78778632478641,75.65370085470079,75.56300000000002,73.5535000000001,70.02074999999992,63.962956521739,69.72280172413804,66.07680172413797,67.52530172413783,68.2766581196581,69.39250000000001,75.12624999999997,73.04750000000008,69.45000000000002,64.24599999999998,60.70125000000007,63.49661165048544,67.4737702702702,69.59448888888879,90.92626027397243,91.0069313725488,89.61815384615397,92.25417948717948,102.61274999999978,106.58275,107.80075000000006,108.7382500000001,102.08575000000016,103.90075000000023,104.28374999999997,101.8665000000001,98.07175000000015,92.77600854700873,94.49494017094045,90.97847413793112,96.34572413793099,99.34812173913073,93.4523620689655,98.9105128205128,96.79871794871818,99.69871794871787,100.88674999999986,98.13468627450978,96.94873972602731
2250.0,61.7285423728814,64.92627272727269,62.25723008849543,61.748829059828886,67.97763247863237,61.311350427350426,61.05850000000002,61.335249999999846,55.43599999999994,55.476999999999954,57.03824999999989,54.48300000000002,51.8850000000001,57.56375000000012,57.497250000000044,57.36025000000012,57.723750000000024,58.58300000000006,59.1124827586207,59.3337327586206,62.28165811965813,62.41704310344829,63.662521367521194,64.44518348623839,64.48816455696208,60.55644000000006,59.76541666666661,57.49726732673263,57.01274999999988,57.2252499999999,60.74799999999994,60.30772649572637,63.97263247863231,64.87262393162393,66.06459829059837,66.16875000000014,64.46300000000016,61.044999999999916,55.917817391304325,61.32286206896543,58.272112068965406,59.87886206896554,60.611333333333285,61.27049999999995,66.46574999999993,64.47025000000004,61.368000000000144,56.525000000000034,53.189999999999905,54.94461165048535,58.32727027027032,60.44186666666672,80.62223287671246,82.26350980392179,80.59540170940176,83.47755555555577,94.41400000000003,97.06474999999992,98.78925000000005,99.89724999999997,93.10700000000001,95.47249999999983,94.8842499999999,93.03525000000032,89.71274999999987,84.42665811965817,85.35911965811974,81.96474137931034,87.3399913793104,89.75400869565236,85.13146551724137,90.20779487179479,88.64799145299152,92.26729059829047,93.97999999999988,91.03867647058841,89.35893150684944
2500.0,52.798237288135624,55.708375,53.52435398230077,53.24710256410244,58.99529914529914,53.4225897435897,53.30775000000004,54.29300000000017,48.76200000000001,48.79199999999994,50.032249999999934,47.73050000000006,45.46224999999998,50.311,50.41875000000005,49.95975000000003,50.692250000000044,51.23061538461537,51.12032758620695,50.614077586206925,52.66479487179487,53.02354310344816,54.791136752136595,56.130458715596184,56.64405063291141,53.42159999999999,50.83276388888886,49.25304950495051,48.926500000000104,49.59975000000007,52.50949999999987,51.865581196581196,54.856299145299246,55.66582051282059,56.27407692307699,56.56525000000003,55.25075000000005,52.17275000000004,47.951130434782705,52.73937931034472,50.431879310344755,51.96987931034484,52.69956410256415,52.84699999999999,57.5250000000001,55.957750000000026,53.53600000000001,49.40449999999994,46.11574999999989,47.004601941747595,49.6336486486487,51.44624444444449,72.12454794520546,74.60645098039222,72.95441880341885,75.61076923076911,86.10999999999997,87.8597499999998,89.67125,90.94999999999992,84.59250000000019,86.71325,85.91700000000013,84.41449999999975,81.57750000000009,76.7418461538463,77.09133333333332,74.35029310344835,79.46054310344829,81.72086956521741,78.05243103448296,82.37170085470099,81.31035042735047,84.71995726495734,86.58875000000008,83.73848039215675,81.58432876712332
2750.0,43.52530508474576,45.914079545454506,43.90114159292033,43.71972649572645,47.637948717948724,43.110478632478625,43.11625000000003,44.52524999999998,40.44074999999997,40.51124999999997,41.39525000000004,39.59449999999993,37.82849999999997,41.923750000000034,42.53799999999995,42.06399999999998,42.657750000000036,42.67444444444452,42.28274137931026,41.42199137931032,42.49242735042734,42.81316379310343,44.42081196581193,45.82149541284401,46.681050632911386,44.45040000000004,40.88534722222215,39.980504950494975,39.985749999999975,40.294499999999914,43.18075000000001,42.56855555555555,44.530145299145246,45.07123076923074,45.34412820512818,45.52424999999994,44.32849999999989,41.93250000000004,38.312956521739096,42.339913793103406,41.3291637931035,43.07316379310341,43.448188034187986,43.27349999999997,46.96274999999987,45.31575,44.16575000000005,41.046250000000015,38.544249999999984,39.16122330097082,40.933445945945934,42.39597777777778,64.47841095890413,67.18098039215698,65.53627350427362,67.66120512820505,76.75850000000004,77.82225,79.81349999999989,81.20824999999996,76.17374999999994,78.24724999999994,77.03525000000009,76.08700000000002,73.80649999999996,69.66937606837617,70.16163247863265,67.54084482758635,72.10709482758612,73.77233913043476,70.59668965517245,73.53564102564103,72.68150427350417,76.23858974358961,78.30924999999984,76.67499019607837,74.87579452054791
3000.0,33.94930508474575,36.06257954545456,34.401610619469075,34.755692307692364,37.10890598290596,33.81554700854694,34.073999999999955,35.79275000000002,33.25100000000002,33.18749999999997,33.56124999999997,32.18975000000001,30.606250000000053,34.16199999999998,35.186999999999934,34.48775000000002,35.248999999999945,34.35929914529908,33.274724137931,31.801974137931055,32.02823076923073,32.446586206896555,34.398076923076935,36.01033944954123,37.14781012658221,35.93491999999999,31.727847222222206,31.59868316831676,31.587999999999987,31.81200000000002,34.06574999999998,33.278846153846175,34.79775213675215,35.70517948717944,35.239444444444445,35.27599999999998,34.28499999999997,32.08274999999995,29.572199999999963,32.87027586206899,32.953775862068944,35.10152586206896,35.180230769230796,34.956500000000005,37.81400000000002,36.148999999999994,36.05924999999999,33.66925000000006,31.71725000000006,31.596029126213566,32.58086486486487,33.758822222222236,54.425027397260365,58.057411764705954,56.33078632478627,58.300307692307655,66.54149999999993,66.31525,68.73625000000004,70.3632499999999,66.28399999999982,68.53274999999991,66.67025000000007,66.2957500000001,64.86025000000012,61.2617094017094,61.32689743589733,58.828948275862025,62.900948275862,64.09869565217393,61.93199137931023,63.85613675213661,63.05752136752135,66.79083760683767,69.17349999999995,67.992225490196,66.42830136986306
3250.0,29.2172881355932,31.168761363636364,29.796247787610632,30.468589743589742,31.895290598290636,29.40600000000002,29.77224999999998,31.338250000000027,29.77499999999999,29.605500000000003,29.680000000000078,28.639250000000036,27.26299999999996,30.31299999999994,31.446749999999977,30.87975000000001,31.73024999999997,30.540999999999947,29.26962931034484,27.61437931034484,27.392846153846158,27.818206896551683,29.779888888888895,31.403073394495483,32.541962025316536,31.887119999999985,27.39962500000003,27.578326732673272,27.582499999999982,27.678249999999913,29.46374999999995,28.739888888888835,29.923188034187948,30.924803418803396,30.2136837606837,30.11099999999994,29.316250000000036,27.411250000000024,25.596869565217425,28.348577586206844,28.88132758620688,31.026577586206955,30.996658119658164,30.71399999999999,32.93874999999998,31.345249999999968,31.75649999999996,29.92025000000003,28.46424999999998,28.12494174757283,28.636729729729748,29.68506666666664,49.04808219178072,52.86212745098028,51.2334188034188,53.081982905982926,60.30874999999998,59.53549999999996,61.98250000000008,63.62525000000004,60.282749999999986,62.43375000000004,60.44174999999997,60.223250000000014,59.253750000000146,56.1546923076923,55.898897435897524,53.63703448275879,57.11353448275872,57.92813043478252,56.33079310344824,57.654025641025626,56.86805128205132,60.48412820512813,62.98099999999987,62.20299019607836,61.054506849315125
