Height,2012/11/01 22:02:39,2012/11/01 22:03:39,2012/11/01 22:04:39,2012/11/01 22:05:39,2012/11/01 22:06:39,2012/11/01 22:07:39,2012/11/01 22:08:39,2012/11/01 22:09:38,2012/11/01 22:10:39,2012/11/01 22:11:39,2012/11/01 22:12:39,2012/11/01 22:13:39,2012/11/01 22:14:39,2012/11/01 22:15:39,2012/11/01 22:16:39,2012/11/01 22:17:38,2012/11/01 22:18:39,2012/11/01 22:19:39,2012/11/01 22:20:39,2012/11/01 22:21:39,2012/11/01 22:22:39,2012/11/01 22:23:39,2012/11/01 22:24:39,2012/11/01 22:25:39,2012/11/01 22:26:39
600.0,98.64321875000005,97.38679569892463,98.31950000000006,98.8969999999997,98.55724999999997,98.30625000000018,96.78024999999978,95.9924999999999,97.18662393162381,98.94645299145279,99.32841025641035,98.24152991452968,98.30525000000013,97.02409565217384,97.85732743362833,98.768927927928,97.98906306306304,99.04946428571428,98.37930701754412,99.0076964285713,100.45570000000004,101.46074311926616,100.10346728971972,99.63715841584167,98.31895945945948
700.0,105.0139062500001,103.74354838709687,104.72500000000005,105.19000000000005,104.9225,104.39399999999972,102.8314999999999,101.90899999999998,103.32841025641041,105.55273504273482,105.71384615384602,104.81410256410273,104.61249999999976,103.07034782608686,104.32690265486744,105.08261261261238,104.41117117117102,105.62874999999971,104.95394736842094,105.79535714285696,107.15590909090923,108.30357798165133,106.59609345794394,105.98140594059421,104.83624324324323
800.0,109.1279687500002,108.02473118279589,109.01000000000018,109.3649999999999,109.24499999999999,108.42749999999997,106.845,105.9450000000002,107.45683760683757,110.0841880341879,110.12384615384612,109.4323076923077,109.14499999999998,107.45165217391306,109.17362831858422,109.6872972972976,108.92180180180173,110.16276785714267,109.37754385964892,110.5578571428571,111.84145454545444,113.21587155963284,111.16728971962635,110.28693069306931,109.3882432432431
900.0,114.99062499999994,114.10172043010738,115.14999999999995,115.38000000000011,115.4474999999999,114.27999999999983,112.68000000000012,111.89250000000027,113.52649572649585,116.75367521367514,116.63470085470105,116.17367521367531,115.89499999999978,113.9729565217391,116.41398230088497,116.61693693693701,115.63981981981972,116.9242857142857,115.8774561403507,117.52973214285706,118.72363636363627,120.44275229357781,117.90186915887834,116.63079207920778,116.08378378378372
1000.0,120.29468749999985,119.60408602150527,120.6624999999997,120.66749999999969,120.83249999999984,119.36749999999982,117.89999999999988,117.30750000000019,119.0984615384615,122.90564102564103,122.4495726495727,122.32068376068374,121.94749999999978,119.79973913043443,123.08929203539797,122.86837837837825,121.88864864864841,123.1001785714283,121.88280701754388,123.98741071428553,124.92318181818165,126.95825688073411,123.81056074766359,122.17544554455425,122.09351351351337
1250.0,131.62656250000018,130.8917204301078,132.34000000000003,131.73249999999976,132.08000000000007,130.4350000000003,129.2150000000001,129.28749999999994,130.64487179487202,135.88222222222234,134.91555555555556,135.67153846153838,135.7249999999998,132.96904347826117,137.91840707964604,136.59315315315285,136.06018018017988,136.91392857142867,134.9354385964912,138.2227678571428,138.14627272727287,141.02577981651368,136.42271028037376,133.90108910891098,135.02162162162165
1500.0,139.91953125,138.49774193548404,140.56000000000043,139.01750000000027,139.36000000000024,138.13000000000014,137.43250000000018,138.27249999999978,138.63863247863253,144.96410256410257,143.56367521367497,145.4350427350429,146.08000000000015,142.83130434782575,148.65398230088476,146.11261261261285,147.04009009009042,147.29116071428598,144.80938596491225,148.94785714285712,147.22481818181808,150.60082568807346,144.5532710280374,141.6839603960396,143.97675675675683
1750.0,137.84093749999985,136.1910752688169,138.50499999999963,136.52249999999992,136.89000000000007,135.92750000000032,135.47500000000014,136.8575000000001,136.62581196581206,143.34786324786307,141.8358974358973,144.1806837606836,145.21749999999983,141.82860869565218,148.05938053097367,144.93504504504511,146.38765765765746,146.25517857142842,143.37964912280717,147.9249999999999,145.4854545454545,149.01954128440397,142.43757009345825,139.31099009901007,142.1281081081083
2000.0,130.28875,128.18430107526908,130.79000000000036,128.57750000000004,128.72249999999988,128.40750000000006,128.15250000000012,130.1299999999999,128.90974358974339,135.81025641025633,134.2883760683765,137.12145299145317,138.77500000000012,135.21895652173927,141.52132743362816,137.913963963964,140.15819819819842,139.64133928571445,136.2751754385964,141.06482142857152,137.7824545454548,141.29211009174327,134.45504672897195,130.9729702970296,134.27243243243245
2250.0,119.03062499999999,116.37365591397855,119.18500000000009,116.76250000000027,116.63250000000004,117.2524999999998,117.30250000000007,119.8325,117.33290598290584,123.84923076923084,122.52316239316258,125.82222222222204,128.13749999999993,124.6660000000002,130.26884955752203,126.33297297297273,129.6222522522523,128.68366071428608,125.04622807017549,129.65776785714291,125.43545454545458,128.53467889908225,121.93785046728954,118.44079207920798,122.04229729729734
