Height,2012/11/13 15:24:39,2012/11/13 15:25:38,2012/11/13 15:26:39,2012/11/13 15:27:38,2012/11/13 15:28:38,2012/11/13 15:29:39,2012/11/13 15:30:39,2012/11/13 15:31:38,2012/11/13 15:32:38,2012/11/13 15:33:39,2012/11/13 15:34:39,2012/11/13 15:35:39,2012/11/13 15:36:38,2012/11/13 15:37:39,2012/11/13 15:38:39,2012/11/13 15:39:39,2012/11/13 15:40:38,2012/11/13 15:41:39,2012/11/13 15:42:39,2012/11/13 15:43:39,2012/11/13 15:44:39,2012/11/13 15:45:39,2012/11/13 15:46:39,2012/11/13 15:47:39,2012/11/13 15:48:39,2012/11/13 15:49:38,2012/11/13 17:46:39,2012/11/13 17:47:39,2012/11/13 17:48:38,2012/11/13 17:49:39,2012/11/13 17:50:39,2012/11/13 17:51:39,2012/11/13 17:52:39,2012/11/13 17:53:39,2012/11/13 17:54:39,2012/11/13 17:55:39,2012/11/13 17:56:39,2012/11/13 17:57:38,2012/11/13 17:58:38,2012/11/13 17:59:38,2012/11/13 18:00:39,2012/11/13 18:01:38,2012/11/13 18:02:38,2012/11/13 18:03:38,2012/11/13 18:04:38,2012/11/13 18:05:39,2012/11/13 18:06:39,2012/11/13 18:07:39,2012/11/13 18:08:39,2012/11/13 18:09:39,2012/11/13 18:10:39
2500.0,130.9393877551021,127.78012658227865,-2591.4478703703703,-4848.222155172414,-4847.67965517241,-4845.455517241383,-2306.330517241383,-2372.0798290598286,-4884.084615384616,-7459.875,-9999.0,-7453.852500000008,-4913.762500000012,-4913.762499999998,-4957.226068376068,-4966.80846153845,-5014.055775862052,-2479.9507758620703,-2479.950775862069,-5015.433275862069,-7486.554017094018,-9999.0,-7466.755000000005,-4928.739999999991,-2919.862708333337,144.2414925373137,169.91346938775519,197.34320512820537,192.78635514018688,201.63250000000042,204.7774999999996,190.50499999999957,183.92499999999984,180.97499999999954,184.2425000000003,180.19598290598324,187.01965811965846,182.52589743589752,179.69282051282093,184.53499999999977,181.7099999999995,181.9299999999997,178.44750000000025,175.76750000000015,175.49000000000004,172.6026086956525,174.68304347826083,181.96834782608693,182.93499999999938,187.98000000000036,186.67793814432966
2750.0,116.63673469387763,114.28734177215195,-2601.3175925925925,-4854.837068965517,-4854.579568965516,-4853.43905172414,-2319.2090517241445,-2384.8482905982905,-4893.13264957265,-7464.77,-9999.0,-7460.614999999991,-4924.75,-4924.75,-4968.119658119658,-4974.323675213674,-5022.120086206892,-2491.6825862068918,-2491.6825862068963,-5023.810086206896,-7490.190170940171,-9999.0,-7469.959999999992,-4936.927499999991,-2931.8025000000052,127.13373134328363,147.84714285714267,171.40884615384584,169.70710280373805,179.02,181.81750000000036,169.05000000000013,160.66749999999965,155.42750000000015,157.10000000000002,153.35170940170937,158.93854700854686,155.63205128205132,153.86478632478625,158.27750000000026,156.4425,156.15749999999974,152.89499999999995,150.35250000000005,149.49226086956534,147.0486956521737,148.26669565217384,154.8131304347825,155.83000000000015,160.5125,159.86670103092766
3000.0,94.64846938775506,94.6874050632912,-2615.6545833333334,-4864.298405172413,-4863.634655172407,-4864.559224137931,-2336.0692241379256,-2401.564358974359,-4904.8964102564105,-7470.51,-9999.0,-7465.952500000014,-4935.2300000000105,-4935.229999999995,-4978.510085470085,-4985.123076923074,-5034.785603448277,-2509.703103448273,-2509.7031034482757,-5036.080603448276,-7495.499401709401,-9999.0,-7474.782249999989,-4948.422250000003,-2948.462302083335,103.2629701492536,114.85020408163261,137.21358974358972,139.81990654205603,151.45000000000005,154.54250000000005,141.57999999999993,129.7894999999998,119.36699999999978,118.11449999999981,114.21907692307703,117.65991452991442,115.55307692307679,114.81196581196576,118.34249999999994,117.53249999999983,116.84249999999986,114.14250000000013,112.01249999999985,110.82939130434754,109.14739130434762,109.55591304347823,114.91965217391301,115.93999999999974,119.89000000000006,119.96773195876304
3250.0,88.50416326530619,88.65827848101264,-2620.0647777777776,-4867.328758620689,-4866.547258620685,-4867.408206896546,-2340.9657068965416,-2406.4189914529916,-4908.361025641026,-7472.557499999999,-9999.0,-7469.162500000006,-4939.967499999999,-4939.967499999999,-4983.207094017094,-4987.74299145298,-5037.517603448273,-2513.8251034482687,-2513.825103448276,-5039.087603448276,-7496.877521367521,-9999.0,-7475.917749999993,-4951.328500000003,-2952.7202708333193,97.16199999999995,108.52040816326519,128.48935897435874,131.19439252336414,141.79749999999996,144.1525000000004,132.1825000000003,120.73874999999998,111.09874999999987,110.03874999999965,106.68072649572653,110.09008547008571,108.32282051282061,107.85683760683766,111.16250000000012,110.49250000000018,109.7650000000003,107.09249999999993,104.89000000000019,103.48610434782621,101.83688695652161,101.94027826086929,107.21071304347838,108.24750000000009,112.04750000000008,112.30659793814455
3500.0,69.17842857142851,71.643582278481,-2632.510712962963,-4875.535146551724,-4873.910646551716,-4876.308836206889,-2354.545336206903,-2419.8825555555554,-4917.919008547008,-7477.2365,-9999.0,-7472.772499999992,-4947.497499999998,-4947.497500000011,-4990.6727350427345,-4996.151999999999,-5047.422034482769,-2528.072534482758,-2528.0725344827583,-5048.773534482759,-7501.183401709402,-9999.0,-7479.774750000011,-4960.698250000016,-2966.297302083333,77.70834328358207,84.74326530612241,102.67743589743571,108.05532710280372,119.59499999999998,121.40324999999996,109.58699999999988,95.84549999999993,83.34100000000001,80.6017499999999,77.73596581196598,80.24012820512827,79.52950427350422,79.93252991452982,82.51200000000013,82.45849999999986,81.51449999999997,79.28049999999993,77.34700000000002,75.7004956521739,74.47997391304348,73.8235652173912,77.97939130434769,78.9772499999999,82.14624999999997,82.88214432989687
3750.0,59.51518367346938,62.883088607594935,-2638.918851851852,-4879.807206896551,-4877.756956896543,-4880.548767241361,-2361.6635172413844,-2426.9398974358974,-4923.031119658121,-7480.11475,-9999.0,-7476.996000000014,-4954.021500000003,-4954.021500000003,-4997.140974358974,-5000.341384615372,-5052.006310344825,-2534.8323103448256,-2534.832310344828,-5053.608310344827,-7503.340307692308,-9999.0,-7481.590250000008,-4965.513999999996,-2973.2985208333303,67.67674626865666,74.36687755102034,88.99073076923067,95.02361682242982,105.47074999999978,106.16749999999993,95.44600000000013,81.38825000000016,69.13725000000011,66.24824999999989,64.0524017094016,66.4338717948719,66.34067521367531,67.31477777777775,69.55024999999989,69.73674999999979,68.67274999999988,66.4549999999999,64.50399999999989,62.59171304347817,61.44079130434797,60.245991304348024,63.95698260869566,64.94975000000001,67.8950000000001,68.96087628865997
4000.0,36.88636734693875,43.34040506329114,-2653.2139629629633,-4889.204724137931,-4885.91672413792,-4890.961379310321,-2377.0033793103516,-2442.1486495726494,-4933.868307692307,-7485.0419999999995,-9999.0,-7479.505249999987,-4960.9679999999935,-4960.968000000007,-5004.0281025641025,-5010.5607863247815,-5064.10511206897,-2552.0221120689575,-2552.0221120689657,-5064.927862068966,-7508.3877948717945,-9999.0,-7486.3637499999895,-4976.4565,-2989.0073333333335,45.16859701492534,44.871367346938825,59.46864102564099,68.97640186915885,81.58274999999993,82.60950000000007,71.17725000000014,53.94850000000012,36.93050000000003,31.231499999999972,28.994341880341853,29.972658119658174,31.23849572649578,33.111350427350395,34.42124999999996,35.28299999999993,33.98649999999991,32.58299999999994,31.35199999999993,29.52448695652169,29.068808695652187,27.204234782608733,29.01988695652178,29.932500000000054,31.928749999999976,33.37574226804121
4250.0,19.14689795918368,28.52820253164561,-2664.0488148148147,-4896.195448275862,-4891.601948275865,-4898.4034137931,-2387.6829137931045,-2452.736905982906,-4941.391982905982,-7488.279500000001,-9999.0,-7480.585749999998,-4964.886499999993,-4964.886499999993,-5007.913111111111,-5018.079470085484,-5073.723336206901,-2565.577586206904,-2565.5775862068967,-5073.737836206897,-7512.291393162393,-9999.0,-7489.88725,-4984.560499999992,-3000.690041666674,28.429194029850763,23.309673469387754,38.60246153846154,50.27144859813088,64.4262500000001,65.45575000000007,52.72375000000007,33.126375,12.436374999999956,4.463274999999995,2.1401700854700847,1.9592547008546992,3.993344444444444,6.393503418803418,6.861700000000013,8.131425000000007,6.714324999999989,5.994549999999992,5.219924999999996,3.451485913043472,3.4848233043478194,1.4987267826086965,2.074792869565217,2.923575,4.221275000000006,5.581019587628871
4500.0,3.3350591836734678,14.054150632911393,-2674.636315740741,-4903.7303629310345,-4898.469387931033,-4906.63197413793,-2399.869974137928,-2464.8198034188035,-4949.817162393162,-7492.238,-9999.0,-7483.451250000013,-4971.643500000006,-4971.643499999992,-5014.612358974358,-5026.642649572653,-5082.033525862073,-2577.970275862066,-2577.9702758620692,-5081.385025862069,-7516.339,-9999.0,-7493.740250000003,-4993.315949999989,-3013.0588562500047,10.706713432835796,3.522020408163263,17.656166666666667,31.006149532710285,44.982500000000016,46.59100000000006,36.206500000000005,19.478250000000035,3.0962499999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750.0,0.0,9.86468354430379,-2677.7008333333333,-4906.583534482758,-4901.699034482773,-4908.417224137946,-2403.159724137924,-2468.0814358974358,-4951.308803418803,-7493.7425,-9999.0,-7481.260999999999,-4970.924499999994,-4970.924499999994,-5013.899504273504,-5031.734752136752,-5085.698275862069,-2584.819750862076,-2584.8197508620688,-5084.569750862069,-7519.496505128205,-9999.0,-7496.817700000014,-4997.067700000014,-3017.5922208333327,4.211146268656715,0.0,12.500487179487173,26.337962616822438,39.52925,39.52925,31.123749999999976,15.234750000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,0.0,6.024303797468351,-2680.51,-4909.198965517242,-4907.486040517242,-4911.588799137931,-2409.41689913793,-2474.285130769231,-4954.368030769231,-7496.828100000001,-9999.0,-7481.521750000014,-4974.065750000009,-4974.065749999995,-5017.013905982906,-5034.590632478633,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,6.392641025641027,19.180112149532718,30.210749999999962,30.210749999999962,25.912249999999975,12.518750000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250.0,0.0,3.8950632911392415,-2682.0675000000006,-4910.649051724138,-4910.505621724142,-4913.158294137935,-2412.6835441379408,-2477.5238557264956,-4956.050675213675,-7498.52525,-9999.0,-7480.934000000008,-4974.995750000002,-4974.995749999988,-5017.935957264957,-5036.09541025641,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,2.858173076923077,15.003976635514025,24.558625000000006,24.558625000000006,22.636750000000003,10.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500.0,0.0,0.5712531645569622,-2684.4988055555555,-4912.912681034483,-4912.912681034483,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7485.943750000006,-4982.6554999999935,-4982.655500000007,-5025.530239316239,-5038.7227606837605,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,9.73153271028037,15.537749999999967,15.537749999999967,15.537749999999967,6.56125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7489.450749999989,-4987.710899999976,-4987.7109000000055,-5030.54243076923,-5040.257926495726,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,7.148906542056071,10.044499999999998,10.044499999999998,10.044499999999998,3.450249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7488.106750000006,-4987.300400000007,-4987.300400000007,-5030.135439316238,-5041.183447863248,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,6.438271028037383,8.458499999999988,8.458499999999988,8.458499999999988,2.5197500000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7489.9619999999995,-4990.2119999999995,-4990.2119999999995,-5033.022153846154,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,3.9724579439252325,3.664249999999999,3.664249999999999,3.664249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7488.809999999998,-4989.059999999998,-4989.059999999998,-5031.88,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,2.662579439252338,2.4560000000000017,2.4560000000000017,2.4560000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7490.209750000009,-4990.459750000009,-4990.459749999994,-5033.267786324786,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,2.513568224299067,2.3185500000000014,2.3185500000000014,2.3185500000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7494.303000000014,-4994.553000000014,-4994.553000000001,-5037.326051282052,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,0.4449738317757012,0.41045000000000026,0.41045000000000026,0.41045000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7498.251825000014,-4998.501825000014,-4998.5018249999985,-5041.241125641025,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7499.145779999992,-4999.395779999992,-4999.395780000007,-5042.127439999999,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7499.03674499999,-4999.28674499999,-4999.286745000004,-5042.019336923077,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,0.0,0.0,-2684.9166666666665,-4913.301724137931,-4913.301724137931,-4913.301724137931,-2413.551724137931,-2478.3846153846152,-4956.7692307692305,-7499.25,-9999.0,-7498.826000000001,-4999.076000000001,-4999.076000000001,-5041.810393162393,-5042.2307692307695,-5085.698275862069,-2585.948275862069,-2585.948275862069,-5085.698275862069,-7520.615384615385,-9999.0,-7499.25,-4999.5,-3020.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
